over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
18,PBKS,168/5,189,N/A,9.33,N/A,PBKS,74.6,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
19,PBKS,176/5,186,N/A,9.26,N/A,PBKS,71.89,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
20,PBKS,191/5,191,N/A,9.55,N/A,PBKS,76.31,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
1,KKR,13/0,N/A,179 from 114,13.00,9.42,PBKS,61.22,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
2,KKR,17/2,N/A,175 from 108,8.50,9.72,PBKS,76.1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
3,KKR,24/2,N/A,168 from 102,8.00,9.88,PBKS,77.76,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
4,KKR,29/2,N/A,163 from 96,7.25,10.19,PBKS,77.95,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
5,KKR,35/3,N/A,157 from 90,7.00,10.47,PBKS,85.91,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
6,KKR,46/3,N/A,146 from 84,7.67,10.43,PBKS,84.92,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
7,KKR,50/3,N/A,142 from 78,7.14,10.92,PBKS,83.73,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
8,KKR,60/3,N/A,132 from 72,7.50,11.00,PBKS,82.11,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
9,KKR,75/3,N/A,117 from 66,8.33,10.64,PBKS,57.87,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
10,KKR,80/4,N/A,112 from 60,8.00,11.20,PBKS,84.82,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
11,KKR,83/5,N/A,109 from 54,7.55,12.11,PBKS,95.95,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
12,KKR,91/5,N/A,101 from 48,7.58,12.62,PBKS,97.03,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
13,KKR,100/5,N/A,92 from 42,7.69,13.14,PBKS,98.22,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
14,KKR,118/5,N/A,74 from 36,8.43,12.33,PBKS,94.98,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
15,KKR,136/6,N/A,56 from 30,9.07,11.20,PBKS,82.13,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",127,40331,1483,29130,27.19,8.30
