over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • MI 83/5,Live Forecast: MI 161,RR 63.2%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • MI 89/6,Piyush Chawla c Hetmyer b Avesh Khan 3 (6b 0x4 0x6 9m) SR: 50;W;Live Forecast: MI 147,RR 76.16%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • MI 95/6,Live Forecast: MI 156,RR 68.21%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • MI 97/7,Tilak Varma c Ashwin b Chahal 32 (29b 0x4 2x6 55m) SR: 110.34;W;Live Forecast: MI 135,RR 84.39%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • MI 102/7,Live Forecast: MI 140,RR 81.29%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • MI 111/7,Live Forecast: MI 146,RR 76.95%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • MI 112/8,Gerald Coetzee c Hetmyer b Chahal 4 (9b 0x4 0x6 14m) SR: 44.44;W;Live Forecast: MI 139,RR 81.94%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • MI 114/8,Live Forecast: MI 133,RR 85.5%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • MI 115/9,Tim David c Boult b Burger 17 (24b 1x4 0x6 35m) SR: 70.83;W;Live Forecast: MI 124,RR 89.71%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 20 • MI 125/9,Live Forecast: MI 125,RR 89.3%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • RR 10/1,Yashasvi Jaiswal c David b Maphaka 10 (6b 2x4 0x6 4m) SR: 166.66;W;RR needed 116 runs from 114 balls,RR 87.78%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • RR 17/1,RR needed 109 runs from 108 balls,RR 89.78%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • RR 30/1,RR needed 96 runs from 102 balls,RR 93.23%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • RR 41/1,RR needed 85 runs from 96 balls,RR 95.49%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • RR 44/2,Sanju Samson b Madhwal 12 (10b 3x4 0x6 19m) SR: 120;W;RR needed 82 runs from 90 balls,RR 93.35%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • RR 46/2,RR needed 80 runs from 84 balls,RR 91.72%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • RR 50/3,Jos Buttler c Chawla b Madhwal 13 (16b 2x4 0x6 37m) SR: 81.25;W;RR needed 76 runs from 78 balls,RR 89.68%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • RR 60/3,RR needed 66 runs from 72 balls,RR 93.05%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • RR 68/3,RR needed 58 runs from 66 balls,RR 95.21%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • RR 73/3,RR needed 53 runs from 60 balls,RR 96.29%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • RR 84/3,RR needed 42 runs from 54 balls,RR 98%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • RR 87/3,RR needed 39 runs from 48 balls,RR 98.07%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • RR 94/4,Ravichandran Ashwin c Tilak Varma b Madhwal 16 (16b 1x4 0x6 26m) SR: 100;W;RR needed 32 runs from 42 balls,RR 97.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • RR 101/4,RR needed 25 runs from 36 balls,RR 98.63%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • RR 111/4,RR needed 15 runs from 30 balls,RR 99.31%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
