over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • RR 107/2,Live Forecast: RR 189,RR 75.06%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 12 • RR 112/2,Live Forecast: RR 186,RR 72.37%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 13 • RR 122/2,Live Forecast: RR 188,RR 74.18%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 14 • RR 126/3,Riyan Parag b Powell 7 (11b 0x4 0x6 16m) SR: 63.63;W;Live Forecast: RR 187,RR 73.29%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 15 • RR 130/3,Live Forecast: RR 181,RR 67.52%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 16 • RR 143/3,Live Forecast: RR 186,RR 72.37%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 17 • RR 157/3,Live Forecast: RR 191,RR 76.74%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 18 • RR 168/3,Live Forecast: RR 191,RR 76.74%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 19 • RR 183/4,Jos Buttler c & b Mukesh Kumar 79 (51b 11x4 1x6 94m) SR: 154.9;W;Live Forecast: RR 194,RR 79.12%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 20 • RR 199/4,Live Forecast: RR 199,RR 82.67%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 1 • DC 0/2,Prithvi Shaw c †Samson b Boult 0 (3b 0x4 0x6 4m) SR: 0;W;Manish Pandey lbw b Boult 0 (1b 0x4 0x6 3m) SR: 0;W;DC needed 200 runs from 114 balls,RR 93%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 2 • DC 5/2,DC needed 195 runs from 108 balls,RR 93.97%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 3 • DC 14/2,DC needed 186 runs from 102 balls,RR 94.36%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 4 • DC 21/2,DC needed 179 runs from 96 balls,RR 94.62%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 5 • DC 32/2,DC needed 168 runs from 90 balls,RR 94.08%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 6 • DC 38/3,Rilee Rossouw c Jaiswal b R Ashwin 14 (12b 2x4 0x6 24m) SR: 116.66;W;DC needed 162 runs from 84 balls,RR 95.92%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 7 • DC 42/3,DC needed 158 runs from 78 balls,RR 96.96%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 8 • DC 48/3,DC needed 152 runs from 72 balls,RR 97.84%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 9 • DC 61/3,DC needed 139 runs from 66 balls,RR 96.62%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 10 • DC 68/3,DC needed 132 runs from 60 balls,RR 95.11%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 11 • DC 83/3,DC needed 117 runs from 54 balls,RR 86.65%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 12 • DC 93/3,DC needed 107 runs from 48 balls,RR 90.13%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 13 • DC 100/4,Lalit Yadav b Boult 38 (24b 5x4 0x6 35m) SR: 158.33;W;DC needed 100 runs from 42 balls,RR 96.62%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 14 • DC 106/4,DC needed 94 runs from 36 balls,RR 98.55%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 15 • DC 113/5,Axar Patel st †Samson b Chahal 2 (6b 0x4 0x6 12m) SR: 33.33;W;DC needed 87 runs from 30 balls,RR 99.31%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 16 • DC 118/6,Rovman Powell c Hetmyer b R Ashwin 2 (2b 0x4 0x6 6m) SR: 100;W;DC needed 82 runs from 24 balls,RR 99.86%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 17 • DC 129/6,DC needed 71 runs from 18 balls,RR 99.94%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 18 • DC 137/6,DC needed 63 runs from 12 balls,RR 99.99%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 19 • DC 139/8,Abishek Porel c Hetmyer b Chahal 7 (9b 1x4 0x6 18m) SR: 77.77;W;David Warner lbw b Chahal 65 (55b 7x4 0x6 102m) SR: 118.18;W;DC needed 61 runs from 6 balls,RR 99.99%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
