over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 2 • MI 27/1,Ishan Kishan c Agarwal b Jansen 9 (7b 2x4 0x6 8m) SR: 128.57;W;MI needed 147 runs from 108 balls,MI 64.01%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • MI 31/1,MI needed 143 runs from 102 balls,MI 61.42%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • MI 31/2,Rohit Sharma c †Klaasen b Cummins 4 (5b 1x4 0x6 17m) SR: 80;W;MI needed 143 runs from 96 balls,SRH 57.18%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • MI 36/3,Naman Dhir c Jansen b Kumar 0 (9b 0x4 0x6 12m) SR: 0;W;MI needed 138 runs from 90 balls,SRH 67.68%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • MI 52/3,MI needed 122 runs from 84 balls,SRH 50.22%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • MI 74/3,MI needed 100 runs from 78 balls,MI 76.67%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • MI 79/3,MI needed 95 runs from 72 balls,MI 77.35%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • MI 83/3,MI needed 91 runs from 66 balls,MI 76.23%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • MI 84/3,MI needed 90 runs from 60 balls,MI 54.31%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • MI 93/3,MI needed 81 runs from 54 balls,MI 59.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • MI 105/3,MI needed 69 runs from 48 balls,MI 76.75%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • MI 119/3,MI needed 55 runs from 42 balls,MI 90.7%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • MI 128/3,MI needed 46 runs from 36 balls,MI 93.22%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • MI 139/3,MI needed 35 runs from 30 balls,MI 96.27%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • MI 149/3,MI needed 25 runs from 24 balls,MI 98.33%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • MI 167/3,MI needed 7 runs from 18 balls,MI 99.78%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
