innings_num,batting_team,over_number,ball_number,total_score,total_wickets,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,current_run_rate,required_run_rate,striker_batsman,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate,runs_scored_over_rolling_avg,wickets_over_rolling_avg,powerplay,middle_overs,death_overs,projected_score,pressure_index,model_win_probability
2,MI,4,3,35,1,0,0,0,1,GT,76.88,8.07,10.45,Ryan Rickelton,MI,field first,Ryan Rickelton,6,8,1,0,Tilak Varma,18,14,2,1,Mohammed Siraj,2.2,0,17,1,Ishant Sharma,1.0,0,2,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,34.34,8.25,24.9,8.67,0,1,0,0,160,5.7,0.32
2,MI,4,4,35,2,0,1,0,0,GT,83.21,7.5,10.57,Suryakumar Yadav,MI,field first,Suryakumar Yadav,0,1,0,0,Tilak Varma,18,14,2,1,Mohammed Siraj,2.4,0,17,2,Ishant Sharma,1.0,0,2,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,26.6,9.85,16.2,34.34,8.25,24.9,8.67,0,1,0,0,150,5.8,0.26
2,MI,4,5,36,2,0,0,0,1,GT,83.21,7.71,10.62,Suryakumar Yadav,MI,field first,Suryakumar Yadav,0,1,0,0,Tilak Varma,18,14,2,1,Mohammed Siraj,2.4,0,18,2,Ishant Sharma,1.0,0,2,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,26.6,9.85,16.2,34.34,8.25,24.9,8.67,0,1,0,0,153,5.8,0.26
2,MI,4,6,44,2,0,0,0,0,GT,79.43,8.8,10.2,Suryakumar Yadav,MI,field first,Suryakumar Yadav,8,3,0,1,Tilak Varma,18,14,2,1,Mohammed Siraj,2.6,0,26,2,Ishant Sharma,1.0,0,2,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,26.6,9.85,16.2,34.34,8.25,24.9,8.67,0,1,0,0,176,5.6,0.42
2,MI,5,1,44,2,0,1,0,0,GT,77.6,8.51,10.31,Tilak Varma,MI,field first,Tilak Varma,18,15,2,1,Suryakumar Yadav,8,3,0,1,Rashid Khan,0.1,0,0,0,Mohammed Siraj,3.0,0,26,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.0,6.86,19.2,26.6,9.85,16.2,8.67,0,1,0,0,170,5.7,0.24
2,MI,5,2,45,2,0,0,0,0,GT,79.33,8.43,10.36,Tilak Varma,MI,field first,Tilak Varma,19,16,2,1,Suryakumar Yadav,8,3,0,1,Rashid Khan,0.2,0,1,0,Mohammed Siraj,3.0,0,26,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.0,6.86,19.2,26.6,9.85,16.2,8.67,0,1,0,0,169,5.7,0.25
2,MI,5,3,45,2,0,1,0,0,GT,79.57,8.18,10.48,Suryakumar Yadav,MI,field first,Suryakumar Yadav,8,4,0,1,Tilak Varma,19,16,2,1,Rashid Khan,0.3,0,1,0,Mohammed Siraj,3.0,0,26,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.0,6.86,19.2,26.6,9.85,16.2,8.67,0,1,0,0,164,5.7,0.37
2,MI,5,4,46,2,0,0,0,0,GT,80.73,8.11,10.53,Suryakumar Yadav,MI,field first,Suryakumar Yadav,9,5,0,1,Tilak Varma,19,16,2,1,Rashid Khan,0.4,0,2,0,Mohammed Siraj,3.0,0,26,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.0,6.86,19.2,26.6,9.85,16.2,8.67,0,1,0,0,162,5.8,0.37
2,MI,5,5,48,2,0,0,0,0,GT,82.41,8.22,10.52,Tilak Varma,MI,field first,Tilak Varma,20,17,2,1,Suryakumar Yadav,9,5,0,1,Rashid Khan,0.5,0,4,0,Mohammed Siraj,3.0,0,26,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.0,6.86,19.2,26.6,9.85,16.2,8.67,0,1,0,0,164,5.8,0.22
2,MI,5,6,48,2,0,1,0,0,GT,81.83,8.0,10.64,Suryakumar Yadav,MI,field first,Suryakumar Yadav,9,6,0,1,Tilak Varma,20,17,2,1,Rashid Khan,0.6,0,4,0,Mohammed Siraj,3.0,0,26,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.0,6.86,19.2,26.6,9.85,16.2,8.67,0,1,0,0,160,5.8,0.37
2,MI,6,1,49,2,0,0,0,0,GT,82.86,7.94,10.7,Tilak Varma,MI,field first,Tilak Varma,21,18,2,1,Suryakumar Yadav,9,6,0,1,Kagiso Rabada,1.1,0,16,0,Rashid Khan,1.0,0,4,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.12,8.5,15.6,22.0,6.86,19.2,8.67,0,0,1,0,159,5.8,0.21
2,MI,6,2,50,2,0,0,0,0,GT,83.89,7.89,10.76,Suryakumar Yadav,MI,field first,Suryakumar Yadav,10,7,0,1,Tilak Varma,21,18,2,1,Kagiso Rabada,1.2,0,17,0,Rashid Khan,1.0,0,4,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.12,8.5,15.6,22.0,6.86,19.2,8.67,0,0,1,0,158,5.9,0.33
2,MI,6,3,51,2,0,0,0,0,GT,84.1,7.84,10.81,Tilak Varma,MI,field first,Tilak Varma,22,19,2,1,Suryakumar Yadav,10,7,0,1,Kagiso Rabada,1.3,0,18,0,Rashid Khan,1.0,0,4,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.12,8.5,15.6,22.0,6.86,19.2,8.67,0,0,1,0,157,5.9,0.22
2,MI,6,4,52,2,0,0,0,0,GT,84.69,7.8,10.88,Suryakumar Yadav,MI,field first,Suryakumar Yadav,11,8,0,1,Tilak Varma,22,19,2,1,Kagiso Rabada,1.4,0,19,0,Rashid Khan,1.0,0,4,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.12,8.5,15.6,22.0,6.86,19.2,8.67,0,0,1,0,156,5.9,0.33
2,MI,6,5,54,2,0,0,0,0,GT,84.72,7.9,10.86,Tilak Varma,MI,field first,Tilak Varma,24,20,2,1,Suryakumar Yadav,11,8,0,1,Kagiso Rabada,1.5,0,21,0,Rashid Khan,1.0,0,4,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.12,8.5,15.6,22.0,6.86,19.2,8.67,0,0,1,0,158,5.9,0.21
2,MI,6,6,54,2,0,1,0,0,GT,84.72,7.71,11.0,Tilak Varma,MI,field first,Tilak Varma,24,21,2,1,Suryakumar Yadav,11,8,0,1,Kagiso Rabada,1.6,0,21,0,Rashid Khan,1.0,0,4,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.12,8.5,15.6,22.0,6.86,19.2,8.67,0,0,1,0,154,6.0,0.21
2,MI,7,1,55,2,0,0,0,0,GT,86.13,7.67,11.06,Suryakumar Yadav,MI,field first,Suryakumar Yadav,12,9,0,1,Tilak Varma,24,21,2,1,Ishant Sharma,1.1,0,3,0,Kagiso Rabada,2.0,0,21,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,34.34,8.25,24.9,22.12,8.5,15.6,8.67,0,0,1,0,153,6.0,0.29
2,MI,7,2,59,2,1,0,0,0,GT,86.13,8.04,10.89,Tilak Varma,MI,field first,Tilak Varma,28,22,3,1,Suryakumar Yadav,12,9,0,1,Ishant Sharma,1.2,0,7,0,Kagiso Rabada,2.0,0,21,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,34.34,8.25,24.9,22.12,8.5,15.6,8.67,0,0,1,0,161,5.9,0.22
2,MI,7,3,60,2,0,0,0,1,GT,84.03,8.18,10.96,Tilak Varma,MI,field first,Tilak Varma,28,22,3,1,Suryakumar Yadav,12,9,0,1,Ishant Sharma,1.2,0,8,0,Kagiso Rabada,2.0,0,21,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,34.34,8.25,24.9,22.12,8.5,15.6,8.67,0,0,1,0,162,6.0,0.22
2,MI,7,4,67,2,1,0,0,0,GT,83.03,8.73,10.54,Suryakumar Yadav,MI,field first,Suryakumar Yadav,18,10,0,2,Tilak Varma,29,23,3,1,Ishant Sharma,1.4,0,15,0,Kagiso Rabada,2.0,0,21,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,34.34,8.25,24.9,22.12,8.5,15.6,8.67,0,0,1,0,175,5.8,0.38
2,MI,7,5,68,2,0,0,0,0,GT,78.29,8.68,10.6,Suryakumar Yadav,MI,field first,Suryakumar Yadav,19,11,0,2,Tilak Varma,29,23,3,1,Ishant Sharma,1.5,0,16,0,Kagiso Rabada,2.0,0,21,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,34.34,8.25,24.9,22.12,8.5,15.6,8.67,0,0,1,0,174,5.8,0.36
2,MI,7,6,69,2,0,0,0,0,GT,76.75,8.62,10.67,Tilak Varma,MI,field first,Tilak Varma,30,24,3,1,Suryakumar Yadav,19,11,0,2,Ishant Sharma,1.6,0,17,0,Kagiso Rabada,2.0,0,21,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,34.34,8.25,24.9,22.12,8.5,15.6,8.67,0,0,1,0,172,5.8,0.21
2,MI,8,1,72,2,0,0,0,0,GT,77.53,8.81,10.56,Tilak Varma,MI,field first,Tilak Varma,33,25,3,1,Suryakumar Yadav,19,11,0,2,Sai Kishore,0.1,0,3,0,Ishant Sharma,2.0,0,17,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,18.0,8.22,13.1,34.34,8.25,24.9,8.67,0,0,1,0,176,5.8,0.2
2,MI,8,2,73,2,0,0,0,0,GT,75.29,8.76,10.63,Suryakumar Yadav,MI,field first,Suryakumar Yadav,20,12,0,2,Tilak Varma,33,25,3,1,Sai Kishore,0.2,0,4,0,Ishant Sharma,2.0,0,17,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,18.0,8.22,13.1,34.34,8.25,24.9,8.67,0,0,1,0,175,5.8,0.35
2,MI,8,3,74,2,0,0,0,0,GT,76.47,8.7,10.7,Tilak Varma,MI,field first,Tilak Varma,34,26,3,1,Suryakumar Yadav,20,12,0,2,Sai Kishore,0.3,0,5,0,Ishant Sharma,2.0,0,17,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,18.0,8.22,13.1,34.34,8.25,24.9,8.67,0,0,1,0,174,5.8,0.2
2,MI,8,4,75,2,0,0,0,0,GT,76.75,8.65,10.76,Suryakumar Yadav,MI,field first,Suryakumar Yadav,21,13,0,2,Tilak Varma,34,26,3,2,Sai Kishore,0.4,0,6,0,Ishant Sharma,2.0,0,17,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,18.0,8.22,13.1,34.34,8.25,24.9,8.67,0,0,1,0,173,5.9,0.35
2,MI,8,5,76,2,0,0,0,0,GT,76.75,8.6,10.84,Tilak Varma,MI,field first,Tilak Varma,35,27,3,1,Suryakumar Yadav,21,13,0,2,Sai Kishore,0.5,0,7,0,Ishant Sharma,2.0,0,17,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,18.0,8.22,13.1,34.34,8.25,24.9,8.67,0,0,1,0,172,5.9,0.18
2,MI,8,6,80,2,1,0,0,0,GT,74.1,8.88,10.64,Suryakumar Yadav,MI,field first,Suryakumar Yadav,25,14,1,2,Tilak Varma,35,27,3,1,Sai Kishore,0.6,0,11,0,Ishant Sharma,2.0,0,17,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,18.0,8.22,13.1,34.34,8.25,24.9,8.67,0,0,1,0,178,5.8,0.35
2,MI,9,1,81,2,0,0,0,0,GT,74.1,8.83,10.71,Tilak Varma,MI,field first,Tilak Varma,36,28,3,1,Suryakumar Yadav,25,14,1,2,Rashid Khan,1.1,0,5,0,Sai Kishore,1.0,0,11,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.0,6.86,19.2,18.0,8.22,13.1,8.67,0,0,1,0,177,5.9,0.17
2,MI,9,2,82,2,0,0,0,0,GT,72.92,8.78,10.78,Suryakumar Yadav,MI,field first,Suryakumar Yadav,26,15,1,2,Tilak Varma,36,28,3,1,Rashid Khan,1.2,0,6,0,Sai Kishore,1.0,0,11,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.0,6.86,19.2,18.0,8.22,13.1,8.67,0,0,1,0,176,5.9,0.38
2,MI,9,3,83,2,0,0,0,0,GT,73.23,8.73,10.86,Tilak Varma,MI,field first,Tilak Varma,37,29,3,1,Suryakumar Yadav,26,15,1,2,Rashid Khan,1.3,0,7,0,Sai Kishore,1.0,0,11,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.0,6.86,19.2,18.0,8.22,13.1,8.67,0,0,1,0,175,5.9,0.16
2,MI,9,4,85,2,0,0,0,0,GT,73.18,8.79,10.84,Suryakumar Yadav,MI,field first,Suryakumar Yadav,28,16,1,2,Tilak Varma,37,29,3,1,Rashid Khan,1.4,0,9,0,Sai Kishore,1.0,0,11,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.0,6.86,19.2,18.0,8.22,13.1,8.67,0,0,1,0,176,5.9,0.38
2,MI,9,5,86,2,0,0,0,0,GT,73.18,8.74,10.92,Suryakumar Yadav,MI,field first,Suryakumar Yadav,29,17,1,2,Tilak Varma,37,29,3,1,Rashid Khan,1.5,0,10,0,Sai Kishore,1.0,0,11,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,22.0,6.86,19.2,18.0,8.22,13.1,8.67,0,0,1,0,175,6.0,0.37
2,MI,9,6,86,2,0,1,0,0,GT,74.32,8.6,11.1,Tilak Varma,MI,field first,Tilak Varma,37,30,3,1,Suryakumar Yadav,29,17,1,2,Rashid Khan,1.6,0,10,0,Sai Kishore,1.0,0,11,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,22.0,6.86,19.2,18.0,8.22,13.1,8.67,0,0,1,0,172,6.0,0.15
2,MI,10,1,87,2,0,0,0,0,GT,75.34,8.55,11.19,Suryakumar Yadav,MI,field first,Suryakumar Yadav,30,18,1,2,Tilak Varma,37,30,3,1,Sai Kishore,1.1,0,12,0,Rashid Khan,2.0,0,10,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,18.0,8.22,13.1,22.0,6.86,19.2,8.67,0,0,1,0,171,6.1,0.32
2,MI,10,2,88,2,0,0,0,0,GT,76.15,8.51,11.28,Tilak Varma,MI,field first,Tilak Varma,38,31,3,1,Suryakumar Yadav,30,18,1,2,Sai Kishore,1.2,0,13,0,Rashid Khan,2.0,0,10,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,18.0,8.22,13.1,22.0,6.86,19.2,8.67,0,0,1,0,170,6.1,0.21
2,MI,10,3,94,2,1,0,0,0,GT,76.31,8.95,10.84,Suryakumar Yadav,MI,field first,Suryakumar Yadav,36,19,1,3,Tilak Varma,38,31,3,1,Sai Kishore,1.3,0,19,0,Rashid Khan,2.0,0,10,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,18.0,8.22,13.1,22.0,6.86,19.2,8.67,0,0,1,0,179,5.9,0.36
2,MI,10,4,95,2,0,0,0,0,GT,69.5,8.9,10.93,Suryakumar Yadav,MI,field first,Suryakumar Yadav,37,20,1,3,Tilak Varma,38,31,3,1,Sai Kishore,1.4,0,20,0,Rashid Khan,2.0,0,10,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,39.56,145.64,18.0,8.22,13.1,22.0,6.86,19.2,8.67,0,0,1,0,178,6.0,0.33
2,MI,10,5,96,2,0,0,0,1,GT,67.02,9.0,11.02,Tilak Varma,MI,field first,Tilak Varma,38,31,3,1,Suryakumar Yadav,37,20,1,3,Sai Kishore,1.4,0,21,0,Rashid Khan,2.0,0,10,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,18.0,8.22,13.1,22.0,6.86,19.2,8.67,0,0,1,0,178,6.0,0.19
2,MI,10,6,97,2,0,0,0,0,GT,68.97,8.81,11.11,Tilak Varma,MI,field first,Tilak Varma,39,33,3,1,Suryakumar Yadav,37,20,1,3,Sai Kishore,1.6,0,22,0,Rashid Khan,2.0,0,10,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,18.0,8.22,13.1,22.0,6.86,19.2,8.67,0,0,1,0,176,6.1,0.18
2,MI,11,1,97,2,0,1,0,0,GT,70.94,8.68,11.32,Tilak Varma,MI,field first,Tilak Varma,39,34,3,1,Suryakumar Yadav,37,20,1,3,Prasidh Krishna,0.1,0,0,0,Sai Kishore,2.0,0,22,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,174,6.2,0.21
2,MI,11,2,97,2,0,1,0,0,GT,70.94,8.55,11.54,Tilak Varma,MI,field first,Tilak Varma,39,35,3,1,Suryakumar Yadav,37,20,1,3,Prasidh Krishna,0.2,0,0,0,Sai Kishore,2.0,0,22,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,171,6.3,0.22
2,MI,11,3,97,3,0,0,1,0,GT,73.55,8.43,11.76,Suryakumar Yadav,MI,field first,Suryakumar Yadav,37,20,1,3,Unknown,0,0,0,0,Prasidh Krishna,0.3,0,0,1,Sai Kishore,2.0,0,22,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,0,0,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,169,6.9,0.28
2,MI,11,4,97,3,0,1,0,0,GT,79.47,8.31,12.0,Robin Minz,MI,field first,Robin Minz,0,1,0,0,Suryakumar Yadav,37,20,1,3,Prasidh Krishna,0.4,0,0,1,Sai Kishore,2.0,0,22,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,3.0,33.33,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,166,7.0,0.23
2,MI,11,5,99,3,0,0,0,0,GT,82.46,8.36,12.0,Robin Minz,MI,field first,Robin Minz,2,2,0,0,Suryakumar Yadav,37,20,1,3,Prasidh Krishna,0.5,0,2,1,Sai Kishore,2.0,0,22,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,3.0,33.33,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,167,7.0,0.23
2,MI,11,6,99,3,0,1,0,0,GT,80.65,8.25,12.25,Robin Minz,MI,field first,Robin Minz,2,3,0,0,Suryakumar Yadav,37,20,1,3,Prasidh Krishna,0.6,0,2,1,Sai Kishore,2.0,0,22,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,3.0,33.33,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,165,7.1,0.23
2,MI,12,1,100,3,0,0,0,0,GT,82.08,8.21,12.38,Robin Minz,MI,field first,Robin Minz,2,3,0,0,Suryakumar Yadav,38,21,1,3,Sai Kishore,2.1,0,23,0,Prasidh Krishna,1.0,0,2,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,3.0,33.33,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,164,7.2,0.27
2,MI,12,2,100,3,0,1,0,0,GT,82.08,8.1,12.65,Robin Minz,MI,field first,Robin Minz,2,4,0,0,Suryakumar Yadav,38,21,1,3,Sai Kishore,2.2,0,23,0,Prasidh Krishna,1.0,0,2,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,3.0,33.33,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,162,7.3,0.28
2,MI,12,3,101,3,0,0,0,0,GT,85.12,8.08,12.8,Robin Minz,MI,field first,Robin Minz,3,5,0,0,Suryakumar Yadav,38,21,1,3,Sai Kishore,2.3,0,24,0,Prasidh Krishna,1.0,0,2,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,3.0,33.33,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,162,7.4,0.26
2,MI,12,4,107,3,1,0,0,0,GT,85.96,8.44,12.27,Suryakumar Yadav,MI,field first,Suryakumar Yadav,44,22,1,4,Robin Minz,3,5,0,0,Sai Kishore,2.4,0,30,0,Prasidh Krishna,1.0,0,2,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,3.0,33.33,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,169,7.1,0.33
2,MI,12,5,108,3,0,0,0,0,GT,79.78,8.41,12.42,Suryakumar Yadav,MI,field first,Suryakumar Yadav,45,23,1,4,Robin Minz,3,5,0,0,Sai Kishore,2.5,0,31,0,Prasidh Krishna,1.0,0,2,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,3.0,33.33,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,168,7.2,0.31
2,MI,12,6,108,4,0,0,1,0,GT,79.37,8.3,12.71,Suryakumar Yadav,MI,field first,Suryakumar Yadav,45,23,1,4,Unknown,0,0,0,0,Sai Kishore,2.6,0,31,1,Prasidh Krishna,1.0,0,2,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,0,0,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,166,7.9,0.28
2,MI,13,1,108,4,0,1,0,0,GT,84.27,8.2,13.02,Suryakumar Yadav,MI,field first,Suryakumar Yadav,45,24,1,4,Naman Dhir,0,0,0,0,Prasidh Krishna,1.1,0,2,1,Sai Kishore,3.0,0,31,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,22.42,172.52,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,164,8.0,0.29
2,MI,13,2,109,4,0,0,0,0,GT,85.68,8.17,13.2,Suryakumar Yadav,MI,field first,Suryakumar Yadav,46,25,1,4,Naman Dhir,0,0,0,0,Prasidh Krishna,1.2,0,3,1,Sai Kishore,3.0,0,31,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,32.29,145.3,22.42,172.52,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,163,8.1,0.28
2,MI,13,3,109,4,0,1,0,0,GT,86.62,8.07,13.54,Hardik Pandya,MI,field first,Hardik Pandya,0,1,0,0,Suryakumar Yadav,46,25,1,4,Prasidh Krishna,1.3,0,3,1,Sai Kishore,3.0,0,31,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,161,8.3,0.21
2,MI,13,4,111,4,0,0,0,0,GT,89.14,8.12,13.58,Hardik Pandya,MI,field first,Hardik Pandya,2,2,0,0,Suryakumar Yadav,46,25,1,4,Prasidh Krishna,1.4,0,5,1,Sai Kishore,3.0,0,31,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,162,8.3,0.22
2,MI,13,5,111,4,0,1,0,0,GT,88.98,8.02,13.95,Hardik Pandya,MI,field first,Hardik Pandya,2,3,0,0,Suryakumar Yadav,46,25,1,4,Prasidh Krishna,1.5,0,5,1,Sai Kishore,3.0,0,31,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,160,8.5,0.2
2,MI,13,6,112,4,0,0,0,0,GT,90.17,8.0,14.17,Hardik Pandya,MI,field first,Hardik Pandya,3,4,0,0,Suryakumar Yadav,46,25,1,4,Prasidh Krishna,1.6,0,6,1,Sai Kishore,3.0,0,31,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,35.59,8.99,23.7,18.0,8.22,13.1,8.67,0,0,1,0,160,8.6,0.2
2,MI,14,1,112,4,0,1,0,0,GT,91.96,7.9,14.57,Hardik Pandya,MI,field first,Hardik Pandya,3,5,0,0,Suryakumar Yadav,46,25,1,4,Sai Kishore,3.1,0,31,1,Prasidh Krishna,2.0,0,6,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,158,8.8,0.23
2,MI,14,2,112,4,0,1,0,0,GT,91.96,7.81,15.0,Hardik Pandya,MI,field first,Hardik Pandya,3,6,0,0,Suryakumar Yadav,46,25,1,4,Sai Kishore,3.2,0,31,1,Prasidh Krishna,2.0,0,6,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,156,9.0,0.22
2,MI,14,3,116,4,1,0,0,0,GT,93.29,8.0,14.73,Hardik Pandya,MI,field first,Hardik Pandya,7,7,1,0,Suryakumar Yadav,46,25,1,4,Sai Kishore,3.3,0,35,1,Prasidh Krishna,2.0,0,6,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,160,8.9,0.26
2,MI,14,4,116,4,0,1,0,0,GT,91.83,7.9,15.19,Hardik Pandya,MI,field first,Hardik Pandya,7,8,1,0,Suryakumar Yadav,46,25,1,4,Sai Kishore,3.4,0,35,1,Prasidh Krishna,2.0,0,6,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,28.69,145.61,32.29,145.3,18.0,8.22,13.1,35.59,8.99,23.7,8.67,0,0,1,0,158,9.1,0.27
