over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 10 • LSG 88/3,Live Forecast: LSG 185,LSG 68.04%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • LSG 95/3,Live Forecast: LSG 190,LSG 72.64%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • LSG 115/3,Live Forecast: LSG 208,LSG 85.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • LSG 125/3,Live Forecast: LSG 208,LSG 85.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • LSG 136/4,Quinton de Kock c †Sharma b Arshdeep Singh 54 (38b 5x4 2x6 63m) SR: 142.1;W;Live Forecast: LSG 204,LSG 83.06%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • LSG 146/4,Live Forecast: LSG 200,LSG 80.46%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 157/5,Nicholas Pooran b Rabada 42 (21b 3x4 3x6 30m) SR: 200;W;Live Forecast: LSG 197,LSG 78.32%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • LSG 162/5,Live Forecast: LSG 192,LSG 74.36%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • LSG 182/5,Live Forecast: LSG 204,LSG 83.06%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • LSG 191/7,Ayush Badoni c Bairstow b Curran 8 (10b 0x4 0x6 26m) SR: 80;W;Ravi Bishnoi c sub (T Thyagarajan) b Curran 0 (1b 0x4 0x6 1m) SR: 0;W;Live Forecast: LSG 202,LSG 81.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • LSG 199/8,Mohsin Khan run out (Patel) 2 (1b 0x4 0x6 4m) SR: 200;W;Live Forecast: LSG 199,LSG 79.77%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • PBKS 5/0,PBKS needed 195 runs from 114 balls,LSG 80.55%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • PBKS 16/0,PBKS needed 184 runs from 108 balls,LSG 78.38%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • PBKS 32/0,PBKS needed 168 runs from 102 balls,LSG 69.12%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • PBKS 39/0,PBKS needed 161 runs from 96 balls,LSG 66.6%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • PBKS 45/0,PBKS needed 155 runs from 90 balls,LSG 69.61%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • PBKS 61/0,PBKS needed 139 runs from 84 balls,LSG 53.7%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • PBKS 65/0,PBKS needed 135 runs from 78 balls,LSG 68.43%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • PBKS 73/0,PBKS needed 127 runs from 72 balls,LSG 60.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • PBKS 88/0,PBKS needed 112 runs from 66 balls,PBKS 56.08%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • PBKS 98/0,PBKS needed 102 runs from 60 balls,PBKS 66.47%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • PBKS 101/0,PBKS needed 99 runs from 54 balls,PBKS 56.66%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • PBKS 107/1,Jonny Bairstow c Stoinis b Yadav 42 (29b 3x4 3x6) SR: 144.82;W;PBKS needed 93 runs from 48 balls,LSG 70.98%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • PBKS 121/1,PBKS needed 79 runs from 42 balls,LSG 56.89%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • PBKS 129/2,Prabhsimran Singh c Naveen-ul-Haq b Yadav 19 (7b 1x4 2x6) SR: 271.42;W;PBKS needed 71 runs from 36 balls,LSG 62.18%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • PBKS 136/2,PBKS needed 64 runs from 30 balls,LSG 67.38%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • PBKS 140/3,Jitesh Sharma c Naveen-ul-Haq b Yadav 6 (9b 1x4 0x6) SR: 66.66;W;PBKS needed 60 runs from 24 balls,LSG 88.2%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • PBKS 144/5,Shikhar Dhawan c †de Kock b Mohsin Khan 70 (50b 7x4 3x6) SR: 140;W;Sam Curran c Pooran b Mohsin Khan 0 (1b 0x4 0x6) SR: 0;W;PBKS needed 56 runs from 18 balls,LSG 98.61%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • PBKS 152/5,PBKS needed 48 runs from 12 balls,LSG 99.14%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • PBKS 159/5,PBKS needed 41 runs from 6 balls,LSG 99.78%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
