Phase,Innings,Over,Batting_Team,Bowling_Team,Market_Favored_Team,Model_Favored_Team,Current_Score,Market_Win_Pct,Market_Favored_Win_Pct,Model_Win_Pct,Diff_Pct,Value_Category,Actual_Outcome,Predicted_Outcome,Prediction_Correct
,2,10.10.1,SRH,Unknown,KKR,Unknown,99.0,70.9,29.099999999999994,16.0,-13.1,Strong Overvalued,Loss,Loss,True
,2,10.10.2,SRH,Unknown,KKR,Unknown,101.0,70.9,29.099999999999994,16.0,-13.1,Strong Overvalued,Loss,Loss,True
,2,10.10.3,SRH,Unknown,KKR,Unknown,102.0,70.9,29.099999999999994,16.0,-13.1,Strong Overvalued,Loss,Loss,True
,2,10.10.4,SRH,Unknown,KKR,Unknown,103.0,70.9,29.099999999999994,16.0,-13.1,Strong Overvalued,Loss,Loss,True
,2,10.10.5,SRH,Unknown,KKR,Unknown,104.0,70.9,29.099999999999994,16.0,-13.1,Strong Overvalued,Loss,Loss,True
,2,10.10.6,SRH,Unknown,KKR,Unknown,105.0,70.9,29.099999999999994,17.0,-12.1,Strong Overvalued,Loss,Loss,True
,2,11.11.1,SRH,Unknown,KKR,Unknown,106.0,74.6,25.400000000000006,15.0,-10.4,Strong Overvalued,Loss,Loss,True
,2,11.11.2,SRH,Unknown,KKR,Unknown,107.0,74.6,25.400000000000006,14.0,-11.4,Strong Overvalued,Loss,Loss,True
,2,11.11.3,SRH,Unknown,KKR,Unknown,107.0,74.6,25.400000000000006,14.0,-11.4,Strong Overvalued,Loss,Loss,True
,2,11.11.4,SRH,Unknown,KKR,Unknown,107.0,74.6,25.400000000000006,15.0,-10.4,Strong Overvalued,Loss,Loss,True
,2,11.11.5,SRH,Unknown,KKR,Unknown,107.0,74.6,25.400000000000006,17.0,-8.4,Strong Overvalued,Loss,Loss,True
,2,11.11.6,SRH,Unknown,KKR,Unknown,108.0,74.6,25.400000000000006,16.0,-9.4,Strong Overvalued,Loss,Loss,True
,2,12.12.1,SRH,Unknown,KKR,Unknown,109.0,91.1,8.900000000000006,15.0,6.1,Strong Overvalued,Loss,Loss,True
,2,12.12.2,SRH,Unknown,KKR,Unknown,110.0,91.1,8.900000000000006,13.0,4.1,Strong Overvalued,Loss,Loss,True
,2,12.12.3,SRH,Unknown,KKR,Unknown,111.0,91.1,8.900000000000006,11.0,2.1,Strong Overvalued,Loss,Loss,True
,2,12.12.4,SRH,Unknown,KKR,Unknown,111.0,91.1,8.900000000000006,8.0,-0.9,Strong Overvalued,Loss,Loss,True
,2,12.12.5,SRH,Unknown,KKR,Unknown,111.0,91.1,8.900000000000006,12.0,3.1,Strong Overvalued,Loss,Loss,True
,2,12.12.6,SRH,Unknown,KKR,Unknown,111.0,91.1,8.900000000000006,9.0,0.1,Strong Overvalued,Loss,Loss,True
,2,13.13.1,SRH,Unknown,KKR,Unknown,111.0,97.2,2.799999999999997,9.0,6.2,Strong Overvalued,Loss,Loss,True
,2,13.13.2,SRH,Unknown,KKR,Unknown,112.0,97.2,2.799999999999997,9.0,6.2,Strong Overvalued,Loss,Loss,True
,2,13.13.3,SRH,Unknown,KKR,Unknown,112.0,97.2,2.799999999999997,8.0,5.2,Strong Overvalued,Loss,Loss,True
,2,13.13.4,SRH,Unknown,KKR,Unknown,112.0,97.2,2.799999999999997,8.0,5.2,Strong Overvalued,Loss,Loss,True
,2,13.13.5,SRH,Unknown,KKR,Unknown,113.0,97.2,2.799999999999997,8.0,5.2,Strong Overvalued,Loss,Loss,True
,2,13.13.6,SRH,Unknown,KKR,Unknown,115.0,97.2,2.799999999999997,8.0,5.2,Strong Overvalued,Loss,Loss,True
,2,14.14.1,SRH,Unknown,KKR,Unknown,116.0,98.5,1.5,6.0,4.5,Strong Overvalued,Loss,Loss,True
,2,14.14.2,SRH,Unknown,KKR,Unknown,122.0,98.5,1.5,9.0,7.5,Strong Overvalued,Loss,Loss,True
,2,14.14.3,SRH,Unknown,KKR,Unknown,122.0,98.5,1.5,9.0,7.5,Strong Overvalued,Loss,Loss,True
,2,14.14.4,SRH,Unknown,KKR,Unknown,128.0,98.5,1.5,11.0,9.5,Strong Overvalued,Loss,Loss,True
,2,14.14.5,SRH,Unknown,KKR,Unknown,128.0,98.5,1.5,11.0,9.5,Strong Overvalued,Loss,Loss,True
,2,14.14.6,SRH,Unknown,KKR,Unknown,128.0,98.5,1.5,10.0,8.5,Strong Overvalued,Loss,Loss,True
,2,15.15.1,SRH,Unknown,KKR,Unknown,129.0,97.7,2.299999999999997,10.0,7.7,Strong Overvalued,Loss,Loss,True
,2,15.15.2,SRH,Unknown,KKR,Unknown,129.0,97.7,2.299999999999997,9.0,6.7,Strong Overvalued,Loss,Loss,True
,2,15.15.3,SRH,Unknown,KKR,Unknown,131.0,97.7,2.299999999999997,9.0,6.7,Strong Overvalued,Loss,Loss,True
,2,15.15.4,SRH,Unknown,KKR,Unknown,131.0,97.7,2.299999999999997,8.0,5.7,Strong Overvalued,Loss,Loss,True
,2,15.15.5,SRH,Unknown,KKR,Unknown,132.0,97.7,2.299999999999997,8.0,5.7,Strong Overvalued,Loss,Loss,True
,2,15.15.6,SRH,Unknown,KKR,Unknown,133.0,97.7,2.299999999999997,8.0,5.7,Strong Overvalued,Loss,Loss,True
,2,16.16.1,SRH,Unknown,KKR,Unknown,139.0,99.2,0.7999999999999972,9.0,8.2,Strong Overvalued,Loss,Loss,True
,2,16.16.2,SRH,Unknown,KKR,Unknown,143.0,99.2,0.7999999999999972,11.0,10.2,Strong Overvalued,Loss,Loss,True
,2,16.16.3,SRH,Unknown,KKR,Unknown,144.0,99.2,0.7999999999999972,9.0,8.2,Strong Overvalued,Loss,Loss,True
,2,16.16.4,SRH,Unknown,KKR,Unknown,145.0,99.2,0.7999999999999972,9.0,8.2,Strong Overvalued,Loss,Loss,True
,2,16.16.5,SRH,Unknown,KKR,Unknown,145.0,99.2,0.7999999999999972,9.0,8.2,Strong Overvalued,Loss,Loss,True
,2,16.16.6,SRH,Unknown,KKR,Unknown,149.0,99.2,0.7999999999999972,12.0,11.2,Strong Overvalued,Loss,Loss,True
,2,17.17.1,SRH,Unknown,KKR,Unknown,155.0,99.3,0.7000000000000028,17.0,16.3,Strong Overvalued,Loss,Loss,True
,2,17.17.2,SRH,Unknown,KKR,Unknown,157.0,99.3,0.7000000000000028,17.0,16.3,Strong Overvalued,Loss,Loss,True
,2,17.17.3,SRH,Unknown,KKR,Unknown,163.0,99.3,0.7000000000000028,19.0,18.3,Strong Overvalued,Loss,Loss,True
,2,17.17.4,SRH,Unknown,KKR,Unknown,164.0,99.3,0.7000000000000028,19.0,18.3,Strong Overvalued,Loss,Loss,True
,2,17.17.5,SRH,Unknown,KKR,Unknown,170.0,99.3,0.7000000000000028,23.0,22.3,Strong Overvalued,Loss,Loss,True
,2,17.17.6,SRH,Unknown,KKR,Unknown,170.0,99.3,0.7000000000000028,22.0,21.3,Strong Overvalued,Loss,Loss,True
,2,18.18.1,SRH,Unknown,KKR,Unknown,176.0,95.5,4.5,25.0,20.5,Strong Overvalued,Loss,Loss,True
,2,18.18.2,SRH,Unknown,KKR,Unknown,176.0,95.5,4.5,24.0,19.5,Strong Overvalued,Loss,Loss,True
,2,18.18.3,SRH,Unknown,KKR,Unknown,182.0,95.5,4.5,28.0,23.5,Strong Overvalued,Loss,Loss,True
,2,18.18.3,SRH,Unknown,KKR,Unknown,183.0,95.5,4.5,25.0,20.5,Strong Overvalued,Loss,Loss,True
,2,18.18.4,SRH,Unknown,KKR,Unknown,189.0,95.5,4.5,33.0,28.5,Strong Overvalued,Loss,Loss,True
,2,18.18.5,SRH,Unknown,KKR,Unknown,190.0,95.5,4.5,32.0,27.5,Strong Overvalued,Loss,Loss,True
,2,18.18.6,SRH,Unknown,KKR,Unknown,196.0,95.5,4.5,34.0,29.5,Strong Overvalued,Loss,Loss,True
,2,19.19.1,SRH,Unknown,SRH,Unknown,202.0,82.0,82.0,47.0,-35.0,Strong Overvalued,Loss,Loss,True
,2,19.19.2,SRH,Unknown,SRH,Unknown,203.0,82.0,82.0,45.0,-37.0,Strong Overvalued,Loss,Loss,True
,2,19.19.3,SRH,Unknown,SRH,Unknown,203.0,82.0,82.0,32.0,-50.0,Strong Overvalued,Loss,Loss,True
,2,19.19.4,SRH,Unknown,SRH,Unknown,204.0,82.0,82.0,18.0,-64.0,Strong Overvalued,Loss,Loss,True
,2,19.19.5,SRH,Unknown,SRH,Unknown,204.0,82.0,82.0,12.0,-70.0,Strong Overvalued,Loss,Loss,True
,2,19.19.6,SRH,Unknown,SRH,Unknown,204.0,82.0,82.0,29.0,-53.0,Strong Overvalued,Loss,Loss,True
,2,20.0.0,SRH,Unknown,KKR,Unknown,N/A,100.0,0.0,25.0,25.0,Strong Overvalued,Loss,Loss,True
,1,0.0.1,PBKS,Unknown,Unknown,Unknown,4.0,,,44.0,,Neutral,Loss,Loss,True
,1,0.0.2,PBKS,Unknown,Unknown,Unknown,4.0,,,43.0,,Neutral,Loss,Loss,True
,1,0.0.3,PBKS,Unknown,Unknown,Unknown,6.0,,,40.0,,Neutral,Loss,Loss,True
,1,0.0.4,PBKS,Unknown,Unknown,Unknown,7.0,,,40.0,,Neutral,Loss,Loss,True
,1,0.0.5,PBKS,Unknown,Unknown,Unknown,7.0,,,23.0,,Neutral,Loss,Loss,True
,1,0.0.6,PBKS,Unknown,Unknown,Unknown,7.0,,,19.0,,Neutral,Loss,Loss,True
,1,1.1.1,PBKS,Unknown,PBKS,Unknown,7.0,52.3,52.3,13.0,-39.3,Strong Overvalued,Loss,Loss,True
,1,1.1.2,PBKS,Unknown,PBKS,Unknown,7.0,52.3,52.3,15.0,-37.3,Strong Overvalued,Loss,Loss,True
,1,1.1.3,PBKS,Unknown,PBKS,Unknown,7.0,52.3,52.3,15.0,-37.3,Strong Overvalued,Loss,Loss,True
,1,1.1.4,PBKS,Unknown,PBKS,Unknown,7.0,52.3,52.3,15.0,-37.3,Strong Overvalued,Loss,Loss,True
,1,1.1.5,PBKS,Unknown,PBKS,Unknown,8.0,52.3,52.3,15.0,-37.3,Strong Overvalued,Loss,Loss,True
,1,1.1.6,PBKS,Unknown,PBKS,Unknown,9.0,52.3,52.3,15.0,-37.3,Strong Overvalued,Loss,Loss,True
,1,2.2.1,PBKS,Unknown,RCB,Unknown,13.0,57.7,42.3,16.0,-26.3,Strong Overvalued,Loss,Loss,True
,1,2.2.2,PBKS,Unknown,RCB,Unknown,17.0,57.7,42.3,17.0,-25.3,Strong Overvalued,Loss,Loss,True
,1,2.2.3,PBKS,Unknown,RCB,Unknown,17.0,57.7,42.3,19.0,-23.3,Strong Overvalued,Loss,Loss,True
,1,2.2.4,PBKS,Unknown,RCB,Unknown,17.0,57.7,42.3,14.0,-28.3,Strong Overvalued,Loss,Loss,True
,1,2.2.5,PBKS,Unknown,RCB,Unknown,21.0,57.7,42.3,15.0,-27.3,Strong Overvalued,Loss,Loss,True
,1,2.2.6,PBKS,Unknown,RCB,Unknown,21.0,57.7,42.3,15.0,-27.3,Strong Overvalued,Loss,Loss,True
,1,3.3.1,PBKS,Unknown,RCB,Unknown,21.0,53.3,46.7,10.0,-36.7,Strong Overvalued,Loss,Loss,True
,1,3.3.2,PBKS,Unknown,RCB,Unknown,22.0,53.3,46.7,9.0,-37.7,Strong Overvalued,Loss,Loss,True
,1,3.3.3,PBKS,Unknown,RCB,Unknown,22.0,53.3,46.7,10.0,-36.7,Strong Overvalued,Loss,Loss,True
,1,3.3.4,PBKS,Unknown,RCB,Unknown,23.0,53.3,46.7,9.0,-37.7,Strong Overvalued,Loss,Loss,True
,1,3.3.5,PBKS,Unknown,RCB,Unknown,24.0,53.3,46.7,9.0,-37.7,Strong Overvalued,Loss,Loss,True
,1,3.3.6,PBKS,Unknown,RCB,Unknown,24.0,53.3,46.7,9.0,-37.7,Strong Overvalued,Loss,Loss,True
,1,4.4.1,PBKS,Unknown,RCB,Unknown,24.0,62.0,38.0,13.0,-25.0,Strong Overvalued,Loss,Loss,True
,1,4.4.2,PBKS,Unknown,RCB,Unknown,28.0,62.0,38.0,13.0,-25.0,Strong Overvalued,Loss,Loss,True
,1,4.4.3,PBKS,Unknown,RCB,Unknown,28.0,62.0,38.0,14.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,4.4.4,PBKS,Unknown,RCB,Unknown,28.0,62.0,38.0,14.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,4.4.5,PBKS,Unknown,RCB,Unknown,32.0,62.0,38.0,15.0,-23.0,Strong Overvalued,Loss,Loss,True
,1,4.4.6,PBKS,Unknown,RCB,Unknown,34.0,62.0,38.0,15.0,-23.0,Strong Overvalued,Loss,Loss,True
,1,5.5.1,PBKS,Unknown,PBKS,Unknown,34.0,50.1,50.1,14.0,-36.1,Strong Overvalued,Loss,Loss,True
,1,5.5.2,PBKS,Unknown,PBKS,Unknown,38.0,50.1,50.1,14.0,-36.1,Strong Overvalued,Loss,Loss,True
,1,5.5.3,PBKS,Unknown,PBKS,Unknown,39.0,50.1,50.1,15.0,-35.1,Strong Overvalued,Loss,Loss,True
,1,5.5.4,PBKS,Unknown,PBKS,Unknown,39.0,50.1,50.1,15.0,-35.1,Strong Overvalued,Loss,Loss,True
,1,5.5.5,PBKS,Unknown,PBKS,Unknown,39.0,50.1,50.1,15.0,-35.1,Strong Overvalued,Loss,Loss,True
,1,5.5.6,PBKS,Unknown,PBKS,Unknown,40.0,50.1,50.1,16.0,-34.1,Strong Overvalued,Loss,Loss,True
,1,6.6.1,PBKS,Unknown,RCB,Unknown,40.0,57.7,42.3,13.0,-29.3,Strong Overvalued,Loss,Loss,True
,1,6.6.2,PBKS,Unknown,RCB,Unknown,41.0,57.7,42.3,13.0,-29.3,Strong Overvalued,Loss,Loss,True
,1,6.6.2,PBKS,Unknown,RCB,Unknown,42.0,57.7,42.3,14.0,-28.3,Strong Overvalued,Loss,Loss,True
,1,6.6.3,PBKS,Unknown,RCB,Unknown,42.0,57.7,42.3,13.0,-29.3,Strong Overvalued,Loss,Loss,True
,1,6.6.4,PBKS,Unknown,RCB,Unknown,48.0,57.7,42.3,14.0,-28.3,Strong Overvalued,Loss,Loss,True
,1,6.6.5,PBKS,Unknown,RCB,Unknown,49.0,57.7,42.3,14.0,-28.3,Strong Overvalued,Loss,Loss,True
,1,6.6.6,PBKS,Unknown,RCB,Unknown,50.0,57.7,42.3,14.0,-28.3,Strong Overvalued,Loss,Loss,True
,1,7.7.1,PBKS,Unknown,PBKS,Unknown,51.0,59.0,59.0,34.0,-25.0,Strong Overvalued,Loss,Loss,True
,1,7.7.2,PBKS,Unknown,PBKS,Unknown,52.0,59.0,59.0,34.0,-25.0,Strong Overvalued,Loss,Loss,True
,1,7.7.3,PBKS,Unknown,PBKS,Unknown,53.0,59.0,59.0,35.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,7.7.4,PBKS,Unknown,PBKS,Unknown,54.0,59.0,59.0,35.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,7.7.5,PBKS,Unknown,PBKS,Unknown,60.0,59.0,59.0,35.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,7.7.6,PBKS,Unknown,PBKS,Unknown,61.0,59.0,59.0,34.0,-25.0,Strong Overvalued,Loss,Loss,True
,1,8.8.1,PBKS,Unknown,PBKS,Unknown,65.0,71.2,71.2,29.0,-42.2,Strong Overvalued,Loss,Loss,True
,1,8.8.2,PBKS,Unknown,PBKS,Unknown,66.0,71.2,71.2,29.0,-42.2,Strong Overvalued,Loss,Loss,True
,1,8.8.3,PBKS,Unknown,PBKS,Unknown,66.0,71.2,71.2,28.0,-43.2,Strong Overvalued,Loss,Loss,True
,1,8.8.4,PBKS,Unknown,PBKS,Unknown,72.0,71.2,71.2,27.0,-44.2,Strong Overvalued,Loss,Loss,True
,1,8.8.5,PBKS,Unknown,PBKS,Unknown,72.0,71.2,71.2,31.0,-40.2,Strong Overvalued,Loss,Loss,True
,1,8.8.6,PBKS,Unknown,PBKS,Unknown,72.0,71.2,71.2,23.0,-48.2,Strong Overvalued,Loss,Loss,True
,1,9.9.1,PBKS,Unknown,PBKS,Unknown,73.0,78.7,78.7,30.0,-48.7,Strong Overvalued,Loss,Loss,True
,1,9.9.2,PBKS,Unknown,PBKS,Unknown,73.0,78.7,78.7,30.0,-48.7,Strong Overvalued,Loss,Loss,True
,1,9.9.3,PBKS,Unknown,PBKS,Unknown,73.0,78.7,78.7,30.0,-48.7,Strong Overvalued,Loss,Loss,True
,1,9.9.4,PBKS,Unknown,PBKS,Unknown,74.0,78.7,78.7,30.0,-48.7,Strong Overvalued,Loss,Loss,True
,1,9.9.5,PBKS,Unknown,PBKS,Unknown,74.0,78.7,78.7,30.0,-48.7,Strong Overvalued,Loss,Loss,True
,1,10.10.1,PBKS,Unknown,PBKS,Unknown,75.0,71.2,71.2,22.0,-49.2,Strong Overvalued,Loss,Loss,True
,1,10.10.2,PBKS,Unknown,PBKS,Unknown,76.0,71.2,71.2,22.0,-49.2,Strong Overvalued,Loss,Loss,True
,1,10.10.3,PBKS,Unknown,PBKS,Unknown,80.0,71.2,71.2,23.0,-48.2,Strong Overvalued,Loss,Loss,True
,1,10.10.4,PBKS,Unknown,PBKS,Unknown,82.0,71.2,71.2,23.0,-48.2,Strong Overvalued,Loss,Loss,True
,1,10.10.5,PBKS,Unknown,PBKS,Unknown,82.0,71.2,71.2,23.0,-48.2,Strong Overvalued,Loss,Loss,True
,1,10.10.6,PBKS,Unknown,PBKS,Unknown,88.0,71.2,71.2,24.0,-47.2,Strong Overvalued,Loss,Loss,True
,1,11.11.1,PBKS,Unknown,PBKS,Unknown,89.0,76.3,76.3,13.0,-63.3,Strong Overvalued,Loss,Loss,True
,1,11.11.2,PBKS,Unknown,PBKS,Unknown,91.0,76.3,76.3,13.0,-63.3,Strong Overvalued,Loss,Loss,True
,1,11.11.3,PBKS,Unknown,PBKS,Unknown,91.0,76.3,76.3,13.0,-63.3,Strong Overvalued,Loss,Loss,True
,1,11.11.4,PBKS,Unknown,PBKS,Unknown,92.0,76.3,76.3,14.0,-62.3,Strong Overvalued,Loss,Loss,True
,1,11.11.4,PBKS,Unknown,PBKS,Unknown,93.0,76.3,76.3,13.0,-63.3,Strong Overvalued,Loss,Loss,True
,1,11.11.5,PBKS,Unknown,PBKS,Unknown,94.0,76.3,76.3,14.0,-62.3,Strong Overvalued,Loss,Loss,True
,1,11.11.6,PBKS,Unknown,PBKS,Unknown,94.0,76.3,76.3,16.0,-60.3,Strong Overvalued,Loss,Loss,True
,1,12.12.1,PBKS,Unknown,PBKS,Unknown,94.0,63.3,63.3,25.0,-38.3,Strong Overvalued,Loss,Loss,True
,1,12.12.2,PBKS,Unknown,PBKS,Unknown,95.0,63.3,63.3,14.0,-49.3,Strong Overvalued,Loss,Loss,True
,1,12.12.3,PBKS,Unknown,PBKS,Unknown,96.0,63.3,63.3,21.0,-42.3,Strong Overvalued,Loss,Loss,True
,1,12.12.4,PBKS,Unknown,PBKS,Unknown,96.0,63.3,63.3,20.0,-43.3,Strong Overvalued,Loss,Loss,True
,1,12.12.5,PBKS,Unknown,PBKS,Unknown,97.0,63.3,63.3,16.0,-47.3,Strong Overvalued,Loss,Loss,True
,1,12.12.6,PBKS,Unknown,PBKS,Unknown,98.0,63.3,63.3,16.0,-47.3,Strong Overvalued,Loss,Loss,True
,1,13.13.1,PBKS,Unknown,PBKS,Unknown,99.0,51.2,51.2,12.0,-39.2,Strong Overvalued,Loss,Loss,True
,1,13.13.2,PBKS,Unknown,PBKS,Unknown,100.0,51.2,51.2,10.0,-41.2,Strong Overvalued,Loss,Loss,True
,1,13.13.3,PBKS,Unknown,PBKS,Unknown,102.0,51.2,51.2,11.0,-40.2,Strong Overvalued,Loss,Loss,True
,1,13.13.4,PBKS,Unknown,PBKS,Unknown,106.0,51.2,51.2,16.0,-35.2,Strong Overvalued,Loss,Loss,True
,1,13.13.5,PBKS,Unknown,PBKS,Unknown,107.0,51.2,51.2,15.0,-36.2,Strong Overvalued,Loss,Loss,True
,1,13.13.6,PBKS,Unknown,PBKS,Unknown,107.0,51.2,51.2,15.0,-36.2,Strong Overvalued,Loss,Loss,True
,1,14.14.1,PBKS,Unknown,PBKS,Unknown,109.0,51.2,51.2,47.0,-4.2,Neutral,Loss,Loss,True
,1,14.14.2,PBKS,Unknown,PBKS,Unknown,110.0,51.2,51.2,47.0,-4.2,Neutral,Loss,Loss,True
,1,14.14.3,PBKS,Unknown,PBKS,Unknown,110.0,51.2,51.2,46.0,-5.2,Slight Overvalued,Loss,Loss,True
,1,14.14.4,PBKS,Unknown,PBKS,PBKS,116.0,51.2,51.2,50.0,-1.2,Neutral,Loss,Loss,True
,1,14.14.5,PBKS,Unknown,PBKS,Unknown,122.0,51.2,51.2,47.0,-4.2,Neutral,Loss,Loss,True
,1,14.14.6,PBKS,Unknown,PBKS,Unknown,124.0,51.2,51.2,49.0,-2.2,Neutral,Loss,Loss,True
,1,15.15.1,PBKS,Unknown,PBKS,Unknown,125.0,62.2,62.2,43.0,-19.2,Strong Overvalued,Loss,Loss,True
,1,15.15.2,PBKS,Unknown,PBKS,Unknown,126.0,62.2,62.2,42.0,-20.2,Strong Overvalued,Loss,Loss,True
,1,15.15.3,PBKS,Unknown,PBKS,Unknown,127.0,62.2,62.2,42.0,-20.2,Strong Overvalued,Loss,Loss,True
,1,15.15.4,PBKS,Unknown,PBKS,Unknown,128.0,62.2,62.2,42.0,-20.2,Strong Overvalued,Loss,Loss,True
,1,15.15.5,PBKS,Unknown,PBKS,Unknown,128.0,62.2,62.2,42.0,-20.2,Strong Overvalued,Loss,Loss,True
,1,15.15.6,PBKS,Unknown,PBKS,Unknown,128.0,62.2,62.2,42.0,-20.2,Strong Overvalued,Loss,Loss,True
,1,16.16.1,PBKS,Unknown,PBKS,Unknown,128.0,53.5,53.5,29.0,-24.5,Strong Overvalued,Loss,Loss,True
,1,16.16.2,PBKS,Unknown,PBKS,Unknown,132.0,53.5,53.5,29.0,-24.5,Strong Overvalued,Loss,Loss,True
,1,16.16.3,PBKS,Unknown,PBKS,Unknown,132.0,53.5,53.5,28.0,-25.5,Strong Overvalued,Loss,Loss,True
,1,16.16.4,PBKS,Unknown,PBKS,Unknown,133.0,53.5,53.5,28.0,-25.5,Strong Overvalued,Loss,Loss,True
,1,16.16.5,PBKS,Unknown,PBKS,Unknown,134.0,53.5,53.5,28.0,-25.5,Strong Overvalued,Loss,Loss,True
,1,16.16.6,PBKS,Unknown,PBKS,Unknown,135.0,53.5,53.5,28.0,-25.5,Strong Overvalued,Loss,Loss,True
,1,17.17.1,PBKS,Unknown,RCB,Unknown,136.0,51.0,49.0,27.0,-22.0,Strong Overvalued,Loss,Loss,True
,1,17.17.2,PBKS,Unknown,RCB,Unknown,140.0,51.0,49.0,25.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,17.17.2,PBKS,Unknown,RCB,Unknown,141.0,51.0,49.0,27.0,-22.0,Strong Overvalued,Loss,Loss,True
,1,17.17.3,PBKS,Unknown,RCB,Unknown,141.0,51.0,49.0,25.0,-24.0,Strong Overvalued,Loss,Loss,True
,1,17.17.4,PBKS,Unknown,RCB,Unknown,145.0,51.0,49.0,26.0,-23.0,Strong Overvalued,Loss,Loss,True
,1,17.17.4,PBKS,Unknown,RCB,Unknown,146.0,51.0,49.0,26.0,-23.0,Strong Overvalued,Loss,Loss,True
,1,17.17.5,PBKS,Unknown,RCB,Unknown,146.0,51.0,49.0,28.0,-21.0,Strong Overvalued,Loss,Loss,True
,1,17.17.6,PBKS,Unknown,RCB,Unknown,148.0,51.0,49.0,22.0,-27.0,Strong Overvalued,Loss,Loss,True
,1,18.18.1,PBKS,Unknown,PBKS,Unknown,148.0,51.2,51.2,24.0,-27.2,Strong Overvalued,Loss,Loss,True
,1,18.18.2,PBKS,Unknown,PBKS,Unknown,149.0,51.2,51.2,23.0,-28.2,Strong Overvalued,Loss,Loss,True
,1,18.18.3,PBKS,Unknown,PBKS,Unknown,150.0,51.2,51.2,21.0,-30.2,Strong Overvalued,Loss,Loss,True
,1,18.18.4,PBKS,Unknown,PBKS,Unknown,150.0,51.2,51.2,22.0,-29.2,Strong Overvalued,Loss,Loss,True
,1,18.18.5,PBKS,Unknown,PBKS,Unknown,152.0,51.2,51.2,15.0,-36.2,Strong Overvalued,Loss,Loss,True
,1,18.18.6,PBKS,Unknown,PBKS,Unknown,152.0,51.2,51.2,14.0,-37.2,Strong Overvalued,Loss,Loss,True
,1,19.19.1,PBKS,Unknown,RCB,Unknown,158.0,56.6,43.4,16.0,-27.4,Strong Overvalued,Loss,Loss,True
,1,19.19.2,PBKS,Unknown,RCB,Unknown,158.0,56.6,43.4,15.0,-28.4,Strong Overvalued,Loss,Loss,True
,1,19.19.3,PBKS,Unknown,RCB,Unknown,164.0,56.6,43.4,18.0,-25.4,Strong Overvalued,Loss,Loss,True
,1,19.19.4,PBKS,Unknown,RCB,Unknown,168.0,56.6,43.4,21.0,-22.4,Strong Overvalued,Loss,Loss,True
,1,19.19.5,PBKS,Unknown,RCB,Unknown,169.0,56.6,43.4,22.0,-21.4,Strong Overvalued,Loss,Loss,True
,1,19.19.6,PBKS,Unknown,RCB,Unknown,170.0,56.6,43.4,20.0,-23.4,Strong Overvalued,Loss,Loss,True
,1,19.19.6,PBKS,Unknown,RCB,Unknown,172.0,56.6,43.4,24.0,-19.4,Strong Overvalued,Loss,Loss,True
,1,20.0.0,PBKS,Unknown,PBKS,Unknown,N/A,54.6,54.6,42.0,-12.6,Strong Overvalued,Loss,Loss,True
,2,0.0.1,RCB,Unknown,Unknown,RCB,0.0,,,66.0,,Neutral,Win,Win,True
,2,0.0.2,RCB,Unknown,Unknown,RCB,4.0,,,72.0,,Neutral,Win,Win,True
,2,0.0.3,RCB,Unknown,Unknown,RCB,8.0,,,80.0,,Neutral,Win,Win,True
,2,0.0.4,RCB,Unknown,Unknown,RCB,12.0,,,80.0,,Neutral,Win,Win,True
,2,0.0.5,RCB,Unknown,Unknown,RCB,12.0,,,81.0,,Neutral,Win,Win,True
,2,0.0.6,RCB,Unknown,Unknown,RCB,16.0,,,79.0,,Neutral,Win,Win,True
,2,1.1.1,RCB,Unknown,RCB,RCB,16.0,56.2,56.2,80.0,23.8,Strong Value,Win,Win,True
,2,1.1.2,RCB,Unknown,RCB,RCB,16.0,56.2,56.2,79.0,22.8,Strong Value,Win,Win,True
,2,1.1.3,RCB,Unknown,RCB,RCB,17.0,56.2,56.2,80.0,23.8,Strong Value,Win,Win,True
,2,1.1.4,RCB,Unknown,RCB,RCB,18.0,56.2,56.2,75.0,18.8,Strong Value,Win,Win,True
,2,1.1.4,RCB,Unknown,RCB,RCB,19.0,56.2,56.2,79.0,22.8,Strong Value,Win,Win,True
,2,1.1.5,RCB,Unknown,RCB,RCB,21.0,56.2,56.2,79.0,22.8,Strong Value,Win,Win,True
,2,1.1.6,RCB,Unknown,RCB,RCB,21.0,56.2,56.2,75.0,18.8,Strong Value,Win,Win,True
,2,2.2.1,RCB,Unknown,RCB,RCB,25.0,54.9,54.9,76.0,21.1,Strong Value,Win,Win,True
,2,2.2.2,RCB,Unknown,RCB,RCB,26.0,54.9,54.9,75.0,20.1,Strong Value,Win,Win,True
,2,2.2.3,RCB,Unknown,RCB,RCB,26.0,54.9,54.9,71.0,16.1,Strong Value,Win,Win,True
,2,2.2.4,RCB,Unknown,RCB,RCB,26.0,54.9,54.9,57.0,2.1,Neutral,Win,Win,True
,2,2.2.5,RCB,Unknown,RCB,RCB,28.0,54.9,54.9,67.0,12.1,Strong Value,Win,Win,True
,2,2.2.6,RCB,Unknown,RCB,RCB,28.0,54.9,54.9,64.0,9.1,Slight Value,Win,Win,True
