over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 12 • KKR 103/4,Nitish Rana c & b Markram 42 (31b 3x4 3x6 46m) SR: 135.48;W;Live Forecast: KKR 190,KKR 72.64%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • KKR 114/4,Live Forecast: KKR 185,KKR 67.87%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • KKR 127/4,Live Forecast: KKR 192,KKR 74.42%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • KKR 129/5,Andre Russell c Natarajan b Markande 24 (15b 1x4 2x6 13m) SR: 160;W;Live Forecast: KKR 179,KKR 61.61%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • KKR 137/6,Sunil Narine c Agarwal b Kumar 1 (2b 0x4 0x6 6m) SR: 50;W;Live Forecast: KKR 176,KKR 58.31%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • KKR 148/6,Live Forecast: KKR 178,KKR 60.52%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • KKR 155/7,Shardul Thakur c Abdul Samad b Natarajan 8 (6b 1x4 0x6 9m) SR: 133.33;W;Live Forecast: KKR 175,KKR 57.19%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • KKR 168/7,Live Forecast: KKR 179,KKR 61.61%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 20 • KKR 171/9,Rinku Singh c Abdul Samad b Natarajan 46 (35b 4x4 1x6 67m) SR: 131.42;W;Harshit Rana run out (†Klaasen/Natarajan) 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: KKR 171,KKR 52.66%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 1 • SRH 9/0,SRH needed 163 runs from 114 balls,KKR 50.04%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 2 • SRH 22/0,SRH needed 150 runs from 108 balls,SRH 57.62%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 3 • SRH 29/1,Mayank Agarawal c †Rahmanullah Gurbaz b Harshit Rana 18 (11b 2x4 1x6 17m) SR: 163.63;W;SRH needed 143 runs from 102 balls,SRH 51.84%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 4 • SRH 37/2,Abhishek Sharma c Russell b Thakur 9 (10b 1x4 0x6 25m) SR: 90;W;SRH needed 135 runs from 96 balls,KKR 52.44%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 5 • SRH 38/2,SRH needed 134 runs from 90 balls,KKR 64.06%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • SRH 53/3,Rahul Tripathi c Arora b Russell 20 (9b 3x4 1x6 17m) SR: 222.22;W;SRH needed 119 runs from 84 balls,KKR 58.42%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • SRH 61/4,Harry Brook lbw b AS Roy 0 (4b 0x4 0x6 6m) SR: 0;W;SRH needed 111 runs from 78 balls,KKR 60.81%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • SRH 66/4,SRH needed 106 runs from 72 balls,KKR 60.55%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • SRH 69/4,SRH needed 103 runs from 66 balls,KKR 74.02%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • SRH 75/4,SRH needed 97 runs from 60 balls,KKR 75.28%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • SRH 90/4,SRH needed 82 runs from 54 balls,KKR 52.87%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • SRH 102/4,SRH needed 70 runs from 48 balls,SRH 67.57%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • SRH 114/4,SRH needed 58 runs from 42 balls,SRH 78.75%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • SRH 124/4,SRH needed 48 runs from 36 balls,SRH 84.96%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • SRH 134/5,Heinrich Klaasen c Russell b Thakur 36 (20b 1x4 3x6 34m) SR: 180;W;SRH needed 38 runs from 30 balls,SRH 81.08%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • SRH 138/5,SRH needed 34 runs from 24 balls,SRH 81.53%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • SRH 146/6,Aiden Markram c Singh b Arora 41 (40b 4x4 0x6 64m) SR: 102.5;W;SRH needed 26 runs from 18 balls,SRH 72.95%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • SRH 151/6,SRH needed 21 runs from 12 balls,SRH 50.62%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • SRH 163/7,Marco Jansen c †Rahmanullah Gurbaz b Arora 1 (4b 0x4 0x6 10m) SR: 25;W;SRH needed 9 runs from 6 balls,SRH 83.51%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
