innings_num,batting_team,over_number,ball_number,total_score,total_wickets,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,current_run_rate,required_run_rate,striker_batsman,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate,powerplay,middle_overs,death_overs,projected_score,pressure_index,model_win_probability
1,SRH,6,6,74,4,0,0,0,0,DC,59.65,10.57,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,20,11,2,1,Aniket Verma,20,13,2,1,Vipraj Nigam,0.6,0,16,0,Axar Patel,1.0,0,8,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,35.0,17.5,12.0,29.76,7.22,24.7,9.67,1.5,0,1,0,211,0,0.69
1,SRH,7,1,75,4,0,0,0,0,DC,63.56,10.46,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,21,12,2,1,Aniket Verma,20,13,2,1,Axar Patel,1.1,0,9,0,Vipraj Nigam,1.0,0,16,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,29.76,7.22,24.7,35.0,17.5,12.0,9.67,1.5,0,1,0,209,0,0.7
1,SRH,7,2,81,4,1,0,0,0,DC,62.61,11.04,0,Aniket Verma,SRH,bat first,Aniket Verma,26,14,2,2,Heinrich Klaasen,21,12,2,1,Axar Patel,1.2,0,15,0,Vipraj Nigam,1.0,0,16,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,29.76,7.22,24.7,35.0,17.5,12.0,9.67,1.5,0,1,0,221,0,0.73
1,SRH,7,3,87,4,1,0,0,0,DC,58.72,11.6,0,Aniket Verma,SRH,bat first,Aniket Verma,32,15,2,3,Heinrich Klaasen,21,12,2,1,Axar Patel,1.3,0,21,0,Vipraj Nigam,1.0,0,16,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,29.76,7.22,24.7,35.0,17.5,12.0,9.67,1.5,0,1,0,232,0,0.75
1,SRH,7,4,88,4,0,0,0,0,DC,51.58,11.47,0,Aniket Verma,SRH,bat first,Aniket Verma,33,16,2,3,Heinrich Klaasen,21,12,2,1,Axar Patel,1.4,0,22,0,Vipraj Nigam,1.0,0,16,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,29.76,7.22,24.7,35.0,17.5,12.0,9.67,1.5,0,1,0,229,0,0.76
1,SRH,7,5,89,4,0,0,0,0,SRH,53.62,11.36,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,22,13,2,1,Aniket Verma,33,16,2,3,Axar Patel,1.5,0,23,0,Vipraj Nigam,1.0,0,16,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,29.76,7.22,24.7,35.0,17.5,12.0,9.67,1.5,0,1,0,227,0,0.68
1,SRH,7,6,90,4,0,0,0,0,SRH,55.69,11.25,0,Aniket Verma,SRH,bat first,Aniket Verma,34,17,2,3,Heinrich Klaasen,22,13,2,1,Axar Patel,1.6,0,24,0,Vipraj Nigam,1.0,0,16,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,29.76,7.22,24.7,35.0,17.5,12.0,9.67,1.5,0,1,0,225,0,0.77
1,SRH,8,1,91,4,0,0,0,0,SRH,55.69,11.14,0,Aniket Verma,SRH,bat first,Aniket Verma,35,18,2,3,Heinrich Klaasen,22,13,2,1,Mohit Sharma,0.1,0,1,0,Axar Patel,2.0,0,24,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,34.34,8.25,24.9,29.76,7.22,24.7,9.67,1.5,0,1,0,223,0,0.75
1,SRH,8,2,92,4,0,0,0,0,SRH,56.72,11.04,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,23,14,2,1,Aniket Verma,35,18,2,3,Mohit Sharma,0.2,0,2,0,Axar Patel,2.0,0,24,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,34.34,8.25,24.9,29.76,7.22,24.7,9.67,1.5,0,1,0,221,0,0.67
1,SRH,8,3,92,4,0,1,0,0,SRH,56.72,10.82,0,Aniket Verma,SRH,bat first,Aniket Verma,35,19,2,3,Heinrich Klaasen,23,14,2,1,Mohit Sharma,0.3,0,2,0,Axar Patel,2.0,0,24,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,34.34,8.25,24.9,29.76,7.22,24.7,9.67,1.5,0,1,0,216,0,0.75
