over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 3 • KKR 42/1,KKR needed 120 runs from 102 balls,KKR 81.75%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • KKR 44/2,Angkrish Raghuvanshi c †Rahul b Mohsin Khan 7 (6b 0x4 1x6 7m) SR: 116.66;W;KKR needed 118 runs from 96 balls,KKR 73.99%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • KKR 49/2,KKR needed 113 runs from 90 balls,KKR 71.71%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • KKR 58/2,KKR needed 104 runs from 84 balls,KKR 75.66%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • KKR 68/2,KKR needed 94 runs from 78 balls,KKR 81.9%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • KKR 80/2,KKR needed 82 runs from 72 balls,KKR 90.2%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • KKR 88/2,KKR needed 74 runs from 66 balls,KKR 93.18%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • KKR 101/2,KKR needed 61 runs from 60 balls,KKR 96.48%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • KKR 105/2,KKR needed 57 runs from 54 balls,KKR 96.05%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • KKR 113/2,KKR needed 49 runs from 48 balls,KKR 97.02%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • KKR 127/2,KKR needed 35 runs from 42 balls,KKR 99.14%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • KKR 143/2,KKR needed 19 runs from 36 balls,KKR 99.79%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • KKR 156/2,KKR needed 6 runs from 30 balls,KKR 99.92%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
