over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • CSK 119/2,Ajinkya Rahane st †Saha b Sai Kishore 12 (12b 0x4 0x6 19m) SR: 100;W;Live Forecast: CSK 218,CSK 90.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • CSK 126/2,Live Forecast: CSK 211,CSK 87.34%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • CSK 128/3,Ruturaj Gaikwad c †Saha b Johnson 46 (36b 5x4 1x6 62m) SR: 127.77;W;Live Forecast: CSK 196,CSK 78.3%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • CSK 141/3,Live Forecast: CSK 196,CSK 78.3%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • CSK 155/3,Live Forecast: CSK 206,CSK 84.77%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • CSK 165/3,Live Forecast: CSK 207,CSK 85.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • CSK 172/3,Live Forecast: CSK 203,CSK 83.02%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • CSK 183/3,Live Forecast: CSK 204,CSK 83.62%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • CSK 198/4,Shivam Dube c Shankar b Rashid Khan 51 (23b 2x4 5x6 44m) SR: 221.73;W;Live Forecast: CSK 208,CSK 85.85%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • CSK 206/6,Sameer Rizvi c Miller b Sharma 14 (6b 0x4 2x6 5m) SR: 233.33;W;Ravindra Jadeja run out (Shankar/†Saha) 7 (3b 1x4 0x6 5m) SR: 233.33;W;Live Forecast: CSK 206,CSK 84.77%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • GT 7/0,GT needed 200 runs from 114 balls,CSK 84.09%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • GT 17/0,GT needed 190 runs from 108 balls,CSK 82.47%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • GT 28/1,Shubman Gill lbw b Chahar 8 (5b 0x4 1x6 17m) SR: 160;W;GT needed 179 runs from 102 balls,CSK 85.65%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • GT 32/1,GT needed 175 runs from 96 balls,CSK 87.64%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • GT 35/2,Wriddhiman Saha c Deshpande b Chahar 21 (17b 4x4 0x6 28m) SR: 123.52;W;GT needed 172 runs from 90 balls,CSK 94.41%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • GT 43/2,GT needed 164 runs from 84 balls,CSK 94.81%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • GT 52/2,GT needed 155 runs from 78 balls,CSK 94.78%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • GT 57/3,Vijay Shankar c †Dhoni b Mitchell 12 (12b 0x4 1x6 13m) SR: 100;W;GT needed 150 runs from 72 balls,CSK 96.51%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • GT 67/3,GT needed 140 runs from 66 balls,CSK 96.29%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • GT 80/3,GT needed 127 runs from 60 balls,CSK 92.24%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • GT 93/3,GT needed 114 runs from 54 balls,CSK 79.09%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • GT 97/4,David Miller c Rahane b Deshpande 21 (16b 3x4 0x6 22m) SR: 131.25;W;GT needed 110 runs from 48 balls,CSK 96.13%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • GT 103/4,GT needed 104 runs from 42 balls,CSK 98.53%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • GT 110/4,GT needed 97 runs from 36 balls,CSK 98.95%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • GT 114/5,Sai Sudharsan c Sameer Rizvi b Pathirana 37 (31b 3x4 0x6 61m) SR: 119.35;W;GT needed 93 runs from 30 balls,CSK 99.68%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • GT 120/6,Azmatullah Omarzai c Ravindra b Deshpande 11 (10b 1x4 0x6 17m) SR: 110;W;GT needed 87 runs from 24 balls,CSK 99.94%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • GT 121/7,Rashid Khan c Ravindra b Mustafizur Rahman 1 (2b 0x4 0x6 2m) SR: 50;W;GT needed 86 runs from 18 balls,CSK 99.99%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • GT 128/7,GT needed 79 runs from 12 balls,CSK 99.99%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • GT 135/8,Rahul Tewatia c Ravindra b Mustafizur Rahman 6 (11b 1x4 0x6 20m) SR: 54.54;W;GT needed 72 runs from 6 balls,CSK 99.99%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
