over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • RCB 98/1,Live Forecast: RCB 207,RCB 79.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 108/1,Live Forecast: RCB 216,RCB 84.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 113/2,Faf du Plessis run out (Santner) 54 (39b 3x4 3x6 54m) SR: 138.46;W;Live Forecast: RCB 199,RCB 72.48%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 132/2,Live Forecast: RCB 203,RCB 75.92%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 138/2,Live Forecast: RCB 194,RCB 67.8%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 155/2,Live Forecast: RCB 202,RCB 75.09%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 171/2,Live Forecast: RCB 204,RCB 76.73%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 187/3,Rajat Patidar c Mitchell b Thakur 41 (23b 2x4 4x6 45m) SR: 178.26;W;Live Forecast: RCB 212,RCB 82.52%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 205/4,Dinesh Karthik c †Dhoni b Deshpande 14 (6b 1x4 1x6 8m) SR: 233.33;W;Live Forecast: RCB 217,RCB 85.52%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • RCB 218/5,Glenn Maxwell c †Dhoni b Thakur 16 (5b 2x4 1x6 5m) SR: 320;W;Live Forecast: RCB 218,RCB 86.07%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • CSK 12/1,Ruturaj Gaikwad c Yash Dayal b Maxwell 0 (1b 0x4 0x6 1m) SR: 0;W;CSK needed 207 runs from 114 balls,RCB 88.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • CSK 19/1,CSK needed 200 runs from 108 balls,RCB 89.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • CSK 26/2,Daryl Mitchell c Kohli b Yash Dayal 4 (6b 0x4 0x6 11m) SR: 66.66;W;CSK needed 193 runs from 102 balls,RCB 94.34%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • CSK 39/2,CSK needed 180 runs from 96 balls,RCB 91.98%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • CSK 43/2,CSK needed 176 runs from 90 balls,RCB 94.12%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • CSK 58/2,CSK needed 161 runs from 84 balls,RCB 85.49%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • CSK 64/2,CSK needed 155 runs from 78 balls,RCB 90.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • CSK 78/2,CSK needed 141 runs from 72 balls,RCB 82.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • CSK 85/2,CSK needed 134 runs from 66 balls,RCB 88.11%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • CSK 87/3,Ajinkya Rahane c du Plessis b Ferguson 33 (22b 3x4 1x6 32m) SR: 150;W;CSK needed 132 runs from 60 balls,RCB 95.5%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • CSK 91/3,CSK needed 128 runs from 54 balls,RCB 98.06%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • CSK 110/3,CSK needed 109 runs from 48 balls,RCB 94.75%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • CSK 115/4,Rachin Ravindra run out (Swapnil Singh/†Karthik) 61 (37b 5x4 3x6 63m) SR: 164.86;W;CSK needed 104 runs from 42 balls,RCB 96.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • CSK 125/5,Shivam Dube c Ferguson b Green 7 (15b 0x4 0x6 20m) SR: 46.66;W;CSK needed 94 runs from 36 balls,RCB 98.94%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • CSK 129/6,Mitchell Santner c du Plessis b Mohammed Siraj 3 (4b 0x4 0x6 7m) SR: 75;W;CSK needed 90 runs from 30 balls,RCB 99.72%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • CSK 138/6,CSK needed 81 runs from 24 balls,RCB 99.85%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • CSK 151/6,CSK needed 68 runs from 18 balls,RCB 99.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • CSK 166/6,CSK needed 53 runs from 12 balls,RCB 99.78%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • CSK 184/6,CSK needed 35 runs from 6 balls,RCB 99.44%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
