over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • CSK 151/3,Ruturaj Gaikwad c Mohammad Nabi b Pandya 69 (40b 5x4 5x6 70m) SR: 172.5;W;Live Forecast: CSK 194,CSK 73.3%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • CSK 161/3,Live Forecast: CSK 193,CSK 72.41%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • CSK 173/3,Live Forecast: CSK 194,CSK 73.3%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • CSK 180/3,Live Forecast: CSK 192,CSK 71.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 20 • CSK 206/4,Daryl Mitchell c Mohammad Nabi b Pandya 17 (14b 1x4 0x6 23m) SR: 121.42;W;Live Forecast: CSK 206,CSK 82.39%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • MI 5/0,MI needed 202 runs from 114 balls,CSK 82.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • MI 13/0,MI needed 194 runs from 108 balls,CSK 83.04%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • MI 25/0,MI needed 182 runs from 102 balls,CSK 79.23%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • MI 38/0,MI needed 169 runs from 96 balls,CSK 71.41%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • MI 53/0,MI needed 154 runs from 90 balls,CSK 57.63%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • MI 63/0,MI needed 144 runs from 84 balls,MI 52.64%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • MI 70/0,MI needed 137 runs from 78 balls,CSK 60.17%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • MI 75/2,Ishan Kishan c Thakur b Pathirana 23 (15b 3x4 1x6 31m) SR: 153.33;W;Suryakumar Yadav c Mustafizur Rahman b Pathirana 0 (2b 0x4 0x6 2m) SR: 0;W;MI needed 132 runs from 72 balls,CSK 82.13%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • MI 81/2,MI needed 126 runs from 66 balls,CSK 85.11%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • MI 90/2,MI needed 117 runs from 60 balls,CSK 83.72%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • MI 108/2,MI needed 99 runs from 54 balls,MI 50.25%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • MI 118/2,MI needed 89 runs from 48 balls,MI 52.7%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • MI 124/2,MI needed 83 runs from 42 balls,CSK 55.4%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • MI 130/3,Tilak Varma c Thakur b Pathirana 31 (20b 5x4 0x6 27m) SR: 155;W;MI needed 77 runs from 36 balls,CSK 83.11%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • MI 132/3,MI needed 75 runs from 30 balls,CSK 92.53%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • MI 135/4,Hardik Pandya c Jadeja b Deshpande 2 (6b 0x4 0x6 8m) SR: 33.33;W;MI needed 72 runs from 24 balls,CSK 98.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • MI 154/5,Tim David c Ravindra b Mustafizur Rahman 13 (5b 0x4 2x6 6m) SR: 260;W;MI needed 53 runs from 18 balls,CSK 97.57%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • MI 160/6,Romario Shepherd b Pathirana 1 (2b 0x4 0x6 4m) SR: 50;W;MI needed 47 runs from 12 balls,CSK 99.43%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • MI 173/6,MI needed 34 runs from 6 balls,CSK 99.29%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
