over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 10 • KKR 135/1,Live Forecast: KKR 256,KKR 97.57%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 11 • KKR 150/1,Live Forecast: KKR 254,KKR 97.36%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 12 • KKR 162/1,Live Forecast: KKR 257,KKR 97.67%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 13 • KKR 171/2,Sunil Narine c †Pant b Marsh 85 (39b 7x4 7x6 62m) SR: 217.94;W;Live Forecast: KKR 253,KKR 97.24%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 14 • KKR 181/3,Angkrish Raghuvanshi c Sharma b Nortje 54 (27b 5x4 3x6 43m) SR: 200;W;Live Forecast: KKR 246,KKR 96.29%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 15 • KKR 195/3,Live Forecast: KKR 251,KKR 97%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 16 • KKR 205/3,Live Forecast: KKR 250,KKR 96.87%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 17 • KKR 224/3,Live Forecast: KKR 261,KKR 98.04%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 18 • KKR 239/4,Shreyas Iyer c Stubbs b Ahmed 18 (11b 0x4 2x6 23m) SR: 163.63;W;Live Forecast: KKR 263,KKR 98.2%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 19 • KKR 264/5,Rinku Singh c Warner b Nortje 26 (8b 1x4 3x6 12m) SR: 325;W;Live Forecast: KKR 277,KKR 99.01%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 20 • KKR 272/7,Andre Russell b Sharma 41 (19b 4x4 3x6 43m) SR: 215.78;W;Ramandeep Singh c Shaw b Sharma 2 (2b 0x4 0x6 2m) SR: 100;W;Live Forecast: KKR 272,KKR 98.77%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 1 • DC 11/0,DC needed 262 runs from 114 balls,KKR 98.71%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 2 • DC 21/1,Prithvi Shaw c Varun b Arora 10 (7b 2x4 0x6 12m) SR: 142.85;W;DC needed 252 runs from 108 balls,KKR 99.22%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 3 • DC 26/2,Mitchell Marsh c Ramandeep Singh b Starc 0 (2b 0x4 0x6 4m) SR: 0;W;DC needed 247 runs from 102 balls,KKR 99.65%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 4 • DC 27/3,Abishek Porel c Narine b Arora 0 (5b 0x4 0x6 5m) SR: 0;W;DC needed 246 runs from 96 balls,KKR 99.86%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 5 • DC 40/4,David Warner b Starc 18 (13b 2x4 1x6 27m) SR: 138.46;W;DC needed 233 runs from 90 balls,KKR 99.94%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 6 • DC 51/4,DC needed 222 runs from 84 balls,KKR 99.94%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 7 • DC 65/4,DC needed 208 runs from 78 balls,KKR 99.91%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 8 • DC 70/4,DC needed 203 runs from 72 balls,KKR 99.94%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 9 • DC 83/4,DC needed 190 runs from 66 balls,KKR 99.94%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 10 • DC 87/4,DC needed 186 runs from 60 balls,KKR 99.98%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 11 • DC 97/4,DC needed 176 runs from 54 balls,KKR 99.98%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 12 • DC 125/4,DC needed 148 runs from 48 balls,KKR 99.93%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 13 • DC 129/6,Rishabh Pant c SS Iyer b Varun 55 (25b 4x4 5x6 39m) SR: 220;W;Axar Patel c sub (MK Pandey) b Varun 0 (1b 0x4 0x6 1m) SR: 0;W;DC needed 144 runs from 42 balls,KKR 99.99%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 14 • DC 148/6,DC needed 125 runs from 36 balls,KKR 99.99%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 15 • DC 159/7,Tristan Stubbs c Starc b Varun 54 (32b 4x4 4x6 49m) SR: 168.75;W;DC needed 114 runs from 30 balls,KKR 99.99%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 16 • DC 161/8,Sumit Kumar c sub (MK Pandey) b Narine 7 (6b 0x4 1x6 12m) SR: 116.66;W;DC needed 112 runs from 24 balls,KKR 99.99%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 17 • DC 166/9,Rasikh Salam c †Salt b Arora 1 (5b 0x4 0x6 5m) SR: 20;W;DC needed 107 runs from 18 balls,KKR 99.99%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
