over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 15 • SRH 133/5,Live Forecast: SRH 191,SRH 68.57%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 16 • SRH 146/5,Live Forecast: SRH 192,SRH 69.53%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 17 • SRH 152/7,Abdul Samad c Patel b Arshdeep Singh 25 (12b 5x4 0x6) SR: 208.33;W;Nitish Kumar Reddy c Rabada b Arshdeep Singh 64 (37b 4x4 5x6) SR: 172.97;W;Live Forecast: SRH 182,SRH 59.26%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 18 • SRH 156/8,Pat Cummins b Rabada 3 (4b 0x4 0x6) SR: 75;W;Live Forecast: SRH 175,SRH 51.5%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 19 • SRH 171/8,Live Forecast: SRH 182,SRH 59.26%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 20 • SRH 182/9,Bhuvneshwar Kumar c Bairstow b Curran 6 (8b 0x4 0x6) SR: 75;W;Live Forecast: SRH 182,SRH 59.26%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 1 • PBKS 1/0,PBKS needed 182 runs from 114 balls,SRH 65.3%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 2 • PBKS 2/1,Jonny Bairstow b Cummins 0 (3b 0x4 0x6 7m) SR: 0;W;PBKS needed 181 runs from 108 balls,SRH 78.85%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 3 • PBKS 11/2,Prabhsimran Singh c Nitish Kumar Reddy b Kumar 4 (6b 1x4 0x6 5m) SR: 66.66;W;PBKS needed 172 runs from 102 balls,SRH 82.34%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 4 • PBKS 14/2,PBKS needed 169 runs from 96 balls,SRH 85.02%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 5 • PBKS 20/3,Shikhar Dhawan st †Klaasen b Kumar 14 (16b 2x4 0x6 22m) SR: 87.5;W;PBKS needed 163 runs from 90 balls,SRH 88.74%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 6 • PBKS 27/3,PBKS needed 156 runs from 84 balls,SRH 88.15%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 7 • PBKS 40/3,PBKS needed 143 runs from 78 balls,SRH 76.42%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 8 • PBKS 49/3,PBKS needed 134 runs from 72 balls,SRH 72.32%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 9 • PBKS 58/3,PBKS needed 125 runs from 66 balls,SRH 67.24%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 10 • PBKS 66/4,Sam Curran c Cummins b Natarajan 29 (22b 2x4 2x6 29m) SR: 131.81;W;PBKS needed 117 runs from 60 balls,SRH 74.21%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 11 • PBKS 74/4,PBKS needed 109 runs from 54 balls,SRH 84.33%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 12 • PBKS 84/4,PBKS needed 99 runs from 48 balls,SRH 81.5%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 13 • PBKS 91/4,PBKS needed 92 runs from 42 balls,SRH 90.66%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 14 • PBKS 97/5,Sikandar Raza c †Klaasen b Unadkat 28 (22b 2x4 2x6 38m) SR: 127.27;W;PBKS needed 86 runs from 36 balls,SRH 97.35%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 15 • PBKS 105/5,PBKS needed 78 runs from 30 balls,SRH 98.04%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 16 • PBKS 116/6,Jitesh Sharma c Abhishek Sharma b Nitish Kumar Reddy 19 (11b 1x4 1x6 11m) SR: 172.72;W;PBKS needed 67 runs from 24 balls,SRH 99.02%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 17 • PBKS 133/6,PBKS needed 50 runs from 18 balls,SRH 97.66%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 18 • PBKS 144/6,PBKS needed 39 runs from 12 balls,SRH 97.25%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 19 • PBKS 154/6,PBKS needed 29 runs from 6 balls,SRH 97.72%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
