over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RCB 212/2,Glenn Maxwell b Wood 59 (29b 3x4 6x6 54m) SR: 203.44;W;Live Forecast: RCB 212,RCB 88.36%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • LSG 5/1,Kyle Mayers b Mohammed Siraj 0 (3b 0x4 0x6 5m) SR: 0;W;LSG needed 208 runs from 114 balls,RCB 92.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • LSG 10/1,LSG needed 203 runs from 108 balls,RCB 93.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • LSG 16/1,LSG needed 197 runs from 102 balls,RCB 94.97%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • LSG 23/3,Deepak Hooda c †Karthik b Parnell 9 (10b 1x4 0x6 19m) SR: 90;W;Krunal Pandya c †Karthik b Parnell 0 (2b 0x4 0x6 3m) SR: 0;W;LSG needed 190 runs from 96 balls,RCB 97.09%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • LSG 30/3,LSG needed 183 runs from 90 balls,RCB 97.66%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • LSG 37/3,LSG needed 176 runs from 84 balls,RCB 98%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • LSG 43/3,LSG needed 170 runs from 78 balls,RCB 98.38%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • LSG 60/3,LSG needed 153 runs from 72 balls,RCB 93.76%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • LSG 76/3,LSG needed 137 runs from 66 balls,RCB 85.31%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • LSG 91/3,LSG needed 122 runs from 60 balls,RCB 73.94%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • LSG 105/4,Marcus Stoinis c Shahbaz Ahmed b Sharma 65 (30b 6x4 5x6 32m) SR: 216.66;W;LSG needed 108 runs from 54 balls,RCB 74.33%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • LSG 116/5,KL Rahul c Kohli b Mohammed Siraj 18 (20b 1x4 0x6 61m) SR: 90;W;LSG needed 97 runs from 48 balls,RCB 83.95%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • LSG 136/5,LSG needed 77 runs from 42 balls,RCB 57.9%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • LSG 154/5,LSG needed 59 runs from 36 balls,LSG 61.65%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • LSG 171/5,LSG needed 42 runs from 30 balls,LSG 80.43%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • LSG 185/5,LSG needed 28 runs from 24 balls,LSG 92.41%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • LSG 189/6,Nicholas Pooran c Shahbaz Ahmed b Mohammed Siraj 62 (19b 4x4 7x6 38m) SR: 326.31;W;LSG needed 24 runs from 18 balls,LSG 83.34%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • LSG 198/6,LSG needed 15 runs from 12 balls,LSG 91.53%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • LSG 208/7,Ayush Badoni hit wicket b Parnell 30 (24b 4x4 0x6 45m) SR: 125;W;LSG needed 5 runs from 6 balls,LSG 95.74%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
