over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
18,RR,130/7,149,N/A,7.22,N/A,PBKS,75.37,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
19,RR,138/7,149,N/A,7.26,N/A,PBKS,75.37,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
20,RR,144/9,144,N/A,7.20,N/A,PBKS,79.17,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
1,PBKS,6/1,N/A,139 from 114,6.00,7.32,PBKS,73.04,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
2,PBKS,13/1,N/A,132 from 108,6.50,7.33,PBKS,75.41,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
3,PBKS,26/1,N/A,119 from 102,8.67,7.00,PBKS,82.8,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
4,PBKS,35/1,N/A,110 from 96,8.75,6.88,PBKS,85.83,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
5,PBKS,37/3,N/A,108 from 90,7.40,7.20,PBKS,66.79,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
6,PBKS,39/3,N/A,106 from 84,6.50,7.57,PBKS,58.94,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
7,PBKS,44/3,N/A,101 from 78,6.29,7.77,PBKS,59.25,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
8,PBKS,48/4,N/A,97 from 72,6.00,8.08,RR,58.35,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
9,PBKS,55/4,N/A,90 from 66,6.11,8.18,RR,51.54,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
10,PBKS,63/4,N/A,82 from 60,6.30,8.20,PBKS,60.93,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
11,PBKS,66/4,N/A,79 from 54,6.00,8.78,RR,50.04,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
12,PBKS,76/4,N/A,69 from 48,6.33,8.62,PBKS,63.67,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
13,PBKS,81/4,N/A,64 from 42,6.23,9.14,PBKS,53.49,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
14,PBKS,89/4,N/A,56 from 36,6.36,9.33,PBKS,57.39,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
15,PBKS,103/4,N/A,42 from 30,6.87,8.40,PBKS,81.86,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
16,PBKS,112/5,N/A,33 from 24,7.00,8.25,PBKS,86.22,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
17,PBKS,120/5,N/A,25 from 18,7.06,8.33,PBKS,88.49,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
18,PBKS,130/5,N/A,15 from 12,7.22,7.50,PBKS,93.6,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
