over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
14,RR,128/2,191,N/A,9.14,N/A,RR,71.97,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
15,RR,143/3,197,N/A,9.53,N/A,RR,77.0,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
16,RR,149/3,193,N/A,9.31,N/A,RR,73.72,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
17,RR,158/4,190,N/A,9.29,N/A,RR,71.07,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
18,RR,171/4,192,N/A,9.50,N/A,RR,72.86,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
19,RR,179/4,190,N/A,9.42,N/A,RR,71.07,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
20,RR,193/4,193,N/A,9.65,N/A,RR,73.72,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
1,LSG,4/1,N/A,190 from 114,4.00,10.00,RR,81.81,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
2,LSG,10/1,N/A,184 from 108,5.00,10.22,RR,83.45,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
3,LSG,11/2,N/A,183 from 102,3.67,10.76,RR,91.51,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
4,LSG,22/3,N/A,172 from 96,5.50,10.75,RR,92.24,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
5,LSG,32/3,N/A,162 from 90,6.40,10.80,RR,89.4,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
6,LSG,47/3,N/A,147 from 84,7.83,10.50,RR,80.64,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
7,LSG,57/3,N/A,137 from 78,8.14,10.54,RR,74.75,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
8,LSG,61/4,N/A,133 from 72,7.62,11.08,RR,86.56,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
9,LSG,66/4,N/A,128 from 66,7.33,11.64,RR,93.9,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
10,LSG,76/4,N/A,118 from 60,7.60,11.80,RR,93.4,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
11,LSG,93/4,N/A,101 from 54,8.45,11.22,RR,81.56,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
12,LSG,102/4,N/A,92 from 48,8.50,11.50,RR,69.71,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
13,LSG,122/4,N/A,72 from 42,9.38,10.29,LSG,60.59,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
14,LSG,129/4,N/A,65 from 36,9.21,10.83,LSG,56.42,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
15,LSG,134/4,N/A,60 from 30,8.93,12.00,RR,65.94,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
16,LSG,145/4,N/A,49 from 24,9.06,12.25,RR,67.76,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
17,LSG,152/5,N/A,42 from 18,8.94,14.00,RR,86.68,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
18,LSG,156/6,N/A,38 from 12,8.67,19.00,RR,96.51,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
19,LSG,167/6,N/A,27 from 6,8.79,27.00,RR,96.5,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
