over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 12 • GT 108/2,Live Forecast: GT 208,GT 80.87%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • GT 125/2,Live Forecast: GT 217,GT 86.3%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • GT 131/2,Live Forecast: GT 205,GT 78.72%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • GT 138/3,M Shahrukh Khan b Mohammed Siraj 58 (30b 3x4 5x6 34m) SR: 193.33;W;Live Forecast: GT 195,GT 70.32%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • GT 148/3,Live Forecast: GT 190,GT 65.47%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • GT 156/3,Live Forecast: GT 186,GT 61.35%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • GT 171/3,Live Forecast: GT 193,GT 68.43%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • GT 184/3,Live Forecast: GT 196,GT 71.25%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • GT 200/3,Live Forecast: GT 200,GT 74.76%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • RCB 5/0,RCB needed 196 runs from 114 balls,GT 77.87%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • RCB 20/0,RCB needed 181 runs from 108 balls,GT 71.17%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • RCB 37/0,RCB needed 164 runs from 102 balls,GT 58.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • RCB 41/1,Faf du Plessis c sub (V Shankar) b Sai Kishore 24 (12b 1x4 3x6 19m) SR: 200;W;RCB needed 160 runs from 96 balls,GT 69.89%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • RCB 48/1,RCB needed 153 runs from 90 balls,GT 67.62%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • RCB 63/1,RCB needed 138 runs from 84 balls,GT 61.67%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • RCB 74/1,RCB needed 127 runs from 78 balls,RCB 51.23%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • RCB 81/1,RCB needed 120 runs from 72 balls,RCB 58.71%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • RCB 90/1,RCB needed 111 runs from 66 balls,RCB 51.74%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • RCB 98/1,RCB needed 103 runs from 60 balls,GT 52.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • RCB 110/1,RCB needed 91 runs from 54 balls,RCB 69.24%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • RCB 123/1,RCB needed 78 runs from 48 balls,RCB 83.67%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • RCB 134/1,RCB needed 67 runs from 42 balls,RCB 88.8%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • RCB 148/1,RCB needed 53 runs from 36 balls,RCB 94.16%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • RCB 177/1,RCB needed 24 runs from 30 balls,RCB 99.69%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
