over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 4 • PBKS 23/1,PBKS needed 191 runs from 96 balls,DC 95.02%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 5 • PBKS 36/1,PBKS needed 178 runs from 90 balls,DC 92.82%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 6 • PBKS 47/1,PBKS needed 167 runs from 84 balls,DC 89.78%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 7 • PBKS 51/2,Prabhsimran Singh c Dhull b Patel 22 (19b 4x4 0x6 40m) SR: 115.78;W;PBKS needed 163 runs from 78 balls,DC 94.55%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 8 • PBKS 55/2,PBKS needed 159 runs from 72 balls,DC 97.63%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 9 • PBKS 63/2,PBKS needed 151 runs from 66 balls,DC 97.84%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 10 • PBKS 75/2,PBKS needed 139 runs from 60 balls,DC 96.94%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 11 • PBKS 85/2,PBKS needed 129 runs from 54 balls,DC 94.84%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 12 • PBKS 100/2,PBKS needed 114 runs from 48 balls,DC 90.17%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 13 • PBKS 112/2,PBKS needed 102 runs from 42 balls,DC 87.53%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 14 • PBKS 117/2,PBKS needed 97 runs from 36 balls,DC 95.81%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 15 • PBKS 128/3,Atharva Taide retired out 55 (42b 5x4 2x6 67m) SR: 130.95;W;PBKS needed 86 runs from 30 balls,DC 97.22%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 16 • PBKS 135/4,Jitesh Sharma c Ahmed b Nortje 0 (3b 0x4 0x6 4m) SR: 0;W;PBKS needed 79 runs from 24 balls,DC 99.29%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 17 • PBKS 155/5,M Shahrukh Khan c Patel b Ahmed 6 (3b 0x4 1x6 7m) SR: 200;W;PBKS needed 59 runs from 18 balls,DC 99.07%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 18 • PBKS 176/5,PBKS needed 38 runs from 12 balls,DC 95.73%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 19 • PBKS 181/7,Sam Curran b Nortje 11 (5b 1x4 1x6 13m) SR: 220;W;Harpreet Brar run out (†Salt/Nortje) 0 (1b 0x4 0x6 3m) SR: 0;W;PBKS needed 33 runs from 6 balls,DC 99.5%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
