over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 13 • CSK 132/2,Live Forecast: CSK 218,CSK 90.2%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • CSK 146/2,Live Forecast: CSK 219,CSK 90.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • CSK 165/2,Live Forecast: CSK 226,CSK 93.02%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • CSK 172/3,Devon Conway b Patel 83 (45b 6x4 6x6 73m) SR: 184.44;W;Live Forecast: CSK 217,CSK 89.79%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • CSK 186/4,Shivam Dube c Mohammed Siraj b Parnell 52 (27b 2x4 5x6 35m) SR: 192.59;W;Live Forecast: CSK 219,CSK 90.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • CSK 200/5,Ambati Rayudu c †Karthik b Vyshak 14 (6b 1x4 1x6 11m) SR: 233.33;W;Live Forecast: CSK 224,CSK 92.4%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • CSK 210/5,Live Forecast: CSK 223,CSK 92.07%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • CSK 226/6,Ravindra Jadeja c Prabhudessai b Maxwell 10 (8b 0x4 1x6 17m) SR: 125;W;Live Forecast: CSK 226,CSK 93.02%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 6/1,Virat Kohli b Akash Singh 6 (4b 1x4 0x6 3m) SR: 150;W;RCB needed 221 runs from 114 balls,CSK 95.18%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 15/2,Mahipal Lomror c Gaikwad b Deshpande 0 (5b 0x4 0x6 7m) SR: 0;W;RCB needed 212 runs from 108 balls,CSK 96.51%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 28/2,RCB needed 199 runs from 102 balls,CSK 95.91%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 45/2,RCB needed 182 runs from 96 balls,CSK 92.54%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 61/2,RCB needed 166 runs from 90 balls,CSK 85.25%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 75/2,RCB needed 152 runs from 84 balls,CSK 76.73%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 81/2,RCB needed 146 runs from 78 balls,CSK 77.59%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 93/2,RCB needed 134 runs from 72 balls,CSK 80.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 105/2,RCB needed 122 runs from 66 balls,CSK 74.44%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 121/2,RCB needed 106 runs from 60 balls,CSK 54.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 132/2,RCB needed 95 runs from 54 balls,RCB 52.53%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 141/2,RCB needed 86 runs from 48 balls,RCB 52.28%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 146/3,Glenn Maxwell c †Dhoni b Theekshana 76 (36b 3x4 8x6 46m) SR: 211.11;W;RCB needed 81 runs from 42 balls,CSK 74.45%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 159/4,Faf du Plessis c †Dhoni b Ali 62 (33b 5x4 4x6 64m) SR: 187.87;W;RCB needed 68 runs from 36 balls,CSK 69.5%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 169/4,RCB needed 58 runs from 30 balls,CSK 66.71%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 181/4,RCB needed 46 runs from 24 balls,RCB 52.64%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 192/5,Dinesh Karthik c Theekshana b Deshpande 28 (14b 3x4 1x6 15m) SR: 200;W;RCB needed 35 runs from 18 balls,CSK 56.44%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 196/6,Shahbaz Ahmed c Gaikwad b Pathirana 12 (10b 0x4 1x6 29m) SR: 120;W;RCB needed 31 runs from 12 balls,CSK 89.87%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 208/7,Wayne Parnell c Dube b Deshpande 2 (5b 0x4 0x6 7m) SR: 40;W;RCB needed 19 runs from 6 balls,CSK 87.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
