over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 13 • MI 131/3,Live Forecast: MI 208,MI 84.65%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • MI 139/3,Live Forecast: MI 207,MI 84.06%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • MI 151/3,Live Forecast: MI 207,MI 84.06%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • MI 153/4,Vishnu Vinod c Manohar b Sharma 30 (20b 2x4 2x6 36m) SR: 150;W;Live Forecast: MI 196,MI 76.19%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • MI 164/5,Tim David c & b Rashid Khan 5 (3b 1x4 0x6 6m) SR: 166.66;W;Live Forecast: MI 195,MI 75.35%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • MI 184/5,Live Forecast: MI 206,MI 83.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • MI 201/5,Live Forecast: MI 212,MI 86.86%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 20 • MI 218/5,Live Forecast: MI 218,MI 89.66%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • GT 4/0,GT needed 215 runs from 114 balls,MI 91.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • GT 11/1,Wriddhiman Saha lbw b Madhwal 2 (5b 0x4 0x6 10m) SR: 40;W;GT needed 208 runs from 108 balls,MI 94.2%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • GT 17/2,Hardik Pandya c †Ishan Kishan b Behrendorff 4 (3b 1x4 0x6 5m) SR: 133.33;W;GT needed 202 runs from 102 balls,MI 96.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • GT 26/3,Shubman Gill b Madhwal 6 (9b 0x4 0x6 20m) SR: 66.66;W;GT needed 193 runs from 96 balls,MI 96.79%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • GT 39/3,GT needed 180 runs from 90 balls,MI 95.53%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • GT 48/3,GT needed 171 runs from 84 balls,MI 94.7%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • GT 55/4,Vijay Shankar b Chawla 29 (14b 6x4 0x6 22m) SR: 207.14;W;GT needed 164 runs from 78 balls,MI 97.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • GT 59/5,Abhinav Manohar b Kartikeya 2 (3b 0x4 0x6 5m) SR: 66.66;W;GT needed 160 runs from 72 balls,MI 99.66%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • GT 77/5,GT needed 142 runs from 66 balls,MI 99.21%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • GT 82/5,GT needed 137 runs from 60 balls,MI 99.36%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • GT 90/5,GT needed 129 runs from 54 balls,MI 99.43%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • GT 100/6,David Miller lbw b Madhwal 41 (26b 4x4 2x6 47m) SR: 157.69;W;GT needed 119 runs from 48 balls,MI 99.69%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • GT 103/7,Rahul Tewatia c Green b Chawla 14 (13b 1x4 0x6 29m) SR: 107.69;W;GT needed 116 runs from 42 balls,MI 99.93%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • GT 116/8,Noor Ahmad b Kartikeya 1 (3b 0x4 0x6 5m) SR: 33.33;W;GT needed 103 runs from 36 balls,MI 99.95%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • GT 130/8,GT needed 89 runs from 30 balls,MI 99.91%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • GT 136/8,GT needed 83 runs from 24 balls,MI 99.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • GT 151/8,GT needed 68 runs from 18 balls,MI 99.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • GT 164/8,GT needed 55 runs from 12 balls,MI 99.97%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • GT 171/8,GT needed 48 runs from 6 balls,MI 99.99%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
