over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 15 • LSG 111/4,Krunal Pandya c Shahrukh Khan b Rabada 18 (17b 2x4 0x6 30m) SR: 105.88;W;Nicholas Pooran c Shahrukh Khan b Rabada 0 (1b 0x4 0x6 5m) SR: 0;W;Live Forecast: LSG 161,PBKS 56.81%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 126/4,Live Forecast: LSG 170,LSG 53.57%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • LSG 138/4,Live Forecast: LSG 173,LSG 57%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • LSG 143/5,Marcus Stoinis c †Sharma b Curran 15 (11b 0x4 2x6 22m) SR: 136.36;W;Live Forecast: LSG 165,PBKS 52.22%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • LSG 152/6,KL Rahul c sub (NT Ellis) b Arshdeep Singh 74 (56b 8x4 1x6 101m) SR: 132.14;W;Live Forecast: LSG 162,PBKS 55.67%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • LSG 159/8,Krishnappa Gowtham c Sikandar Raza b Curran 1 (2b 0x4 0x6 7m) SR: 50;W;Yudhvir Singh c Shahrukh Khan b Curran 0 (1b 0x4 0x6 3m) SR: 0;W;Live Forecast: LSG 159,PBKS 59.06%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • PBKS 1/1,Atharva Taide c Avesh Khan b Yudhvir Singh 0 (3b 0x4 0x6 3m) SR: 0;W;PBKS needed 159 runs from 114 balls,LSG 53.81%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • PBKS 13/1,PBKS needed 147 runs from 108 balls,PBKS 53.67%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • PBKS 23/2,Prabhsimran Singh b Yudhvir Singh 4 (4b 1x4 0x6 12m) SR: 100;W;PBKS needed 137 runs from 102 balls,PBKS 50.35%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • PBKS 28/2,PBKS needed 132 runs from 96 balls,PBKS 53.08%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • PBKS 37/2,PBKS needed 123 runs from 90 balls,PBKS 58.63%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • PBKS 45/3,Matthew Short c Stoinis b Gowtham 34 (22b 5x4 1x6 30m) SR: 154.54;W;PBKS needed 115 runs from 84 balls,PBKS 51.24%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • PBKS 48/3,PBKS needed 112 runs from 78 balls,LSG 59.59%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • PBKS 53/3,PBKS needed 107 runs from 72 balls,LSG 63.94%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • PBKS 61/3,PBKS needed 99 runs from 66 balls,LSG 60.91%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • PBKS 68/3,PBKS needed 92 runs from 60 balls,LSG 52.31%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • PBKS 75/4,Harpreet Singh c sub (PN Mankad) b Pandya 22 (22b 3x4 0x6 41m) SR: 100;W;PBKS needed 85 runs from 54 balls,LSG 54.67%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • PBKS 82/4,PBKS needed 78 runs from 48 balls,LSG 55.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • PBKS 99/4,PBKS needed 61 runs from 42 balls,PBKS 73.69%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • PBKS 108/4,PBKS needed 52 runs from 36 balls,PBKS 78.36%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • PBKS 115/5,Sam Curran c Pandya b Ravi Bishnoi 6 (6b 1x4 0x6 15m) SR: 100;W;PBKS needed 45 runs from 30 balls,PBKS 73.25%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • PBKS 128/6,Jitesh Sharma c Rahul b Wood 2 (4b 0x4 0x6 10m) SR: 50;W;PBKS needed 32 runs from 24 balls,PBKS 80%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • PBKS 137/6,PBKS needed 23 runs from 18 balls,PBKS 86.39%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • PBKS 140/7,Sikandar Raza c Stoinis b Ravi Bishnoi 57 (41b 4x4 3x6 62m) SR: 139.02;W;PBKS needed 20 runs from 12 balls,PBKS 59.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • PBKS 153/8,Harpreet Brar c †Pooran b Wood 6 (4b 1x4 0x6 10m) SR: 150;W;PBKS needed 7 runs from 6 balls,PBKS 90.15%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
