over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
13,LSG,101/2,179,N/A,7.77,N/A,LSG,63.64,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
14,LSG,108/2,172,N/A,7.71,N/A,LSG,55.86,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
15,LSG,111/4,161,N/A,7.40,N/A,PBKS,56.81,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
16,LSG,126/4,170,N/A,7.88,N/A,LSG,53.57,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
17,LSG,138/4,173,N/A,8.12,N/A,LSG,57.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
18,LSG,143/5,165,N/A,7.94,N/A,PBKS,52.22,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
19,LSG,152/6,162,N/A,8.00,N/A,PBKS,55.67,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
20,LSG,159/8,159,N/A,7.95,N/A,PBKS,59.06,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
1,PBKS,1/1,N/A,159 from 114,1.00,8.37,LSG,53.81,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
2,PBKS,13/1,N/A,147 from 108,6.50,8.17,PBKS,53.67,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
3,PBKS,23/2,N/A,137 from 102,7.67,8.06,PBKS,50.35,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
4,PBKS,28/2,N/A,132 from 96,7.00,8.25,PBKS,53.08,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
5,PBKS,37/2,N/A,123 from 90,7.40,8.20,PBKS,58.63,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
6,PBKS,45/3,N/A,115 from 84,7.50,8.21,PBKS,51.24,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
7,PBKS,48/3,N/A,112 from 78,6.86,8.62,LSG,59.59,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
8,PBKS,53/3,N/A,107 from 72,6.62,8.92,LSG,63.94,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
9,PBKS,61/3,N/A,99 from 66,6.78,9.00,LSG,60.91,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
10,PBKS,68/3,N/A,92 from 60,6.80,9.20,LSG,52.31,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
11,PBKS,75/4,N/A,85 from 54,6.82,9.44,LSG,54.67,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
12,PBKS,82/4,N/A,78 from 48,6.83,9.75,LSG,55.37,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
13,PBKS,99/4,N/A,61 from 42,7.62,8.71,PBKS,73.69,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
14,PBKS,108/4,N/A,52 from 36,7.71,8.67,PBKS,78.36,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
15,PBKS,115/5,N/A,45 from 30,7.67,9.00,PBKS,73.25,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
16,PBKS,128/6,N/A,32 from 24,8.00,8.00,PBKS,80.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
17,PBKS,137/6,N/A,23 from 18,8.06,7.67,PBKS,86.39,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
18,PBKS,140/7,N/A,20 from 12,7.78,10.00,PBKS,59.37,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
19,PBKS,153/8,N/A,7 from 6,8.05,7.00,PBKS,90.15,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
