over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 6 • LSG 80/1,Kyle Mayers c Conway b Ali 53 (22b 8x4 2x6 35m) SR: 240.9;W;LSG needed 138 runs from 84 balls,CSK 60.26%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • LSG 82/2,Deepak Hooda c Stokes b Santner 2 (6b 0x4 0x6 6m) SR: 33.33;W;LSG needed 136 runs from 78 balls,CSK 83.3%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • LSG 84/3,KL Rahul c Gaikwad b Ali 20 (18b 2x4 0x6 42m) SR: 111.11;W;LSG needed 134 runs from 72 balls,CSK 90.91%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • LSG 96/3,LSG needed 122 runs from 66 balls,CSK 87.15%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • LSG 105/4,Krunal Pandya c Jadeja b Ali 9 (9b 0x4 1x6 14m) SR: 100;W;LSG needed 113 runs from 60 balls,CSK 89.35%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • LSG 110/4,LSG needed 108 runs from 54 balls,CSK 91.64%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • LSG 125/4,LSG needed 93 runs from 48 balls,CSK 80.61%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • LSG 128/4,LSG needed 90 runs from 42 balls,CSK 92.51%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • LSG 136/5,Marcus Stoinis b Ali 21 (18b 0x4 1x6 26m) SR: 116.66;W;LSG needed 82 runs from 36 balls,CSK 95.68%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • LSG 150/5,LSG needed 68 runs from 30 balls,CSK 93%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • LSG 156/6,Nicholas Pooran c Stokes b Deshpande 32 (18b 2x4 3x6 28m) SR: 177.77;W;LSG needed 62 runs from 24 balls,CSK 97.94%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • LSG 174/6,LSG needed 44 runs from 18 balls,CSK 94.37%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • LSG 181/6,LSG needed 37 runs from 12 balls,CSK 97.39%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • LSG 190/6,LSG needed 28 runs from 6 balls,CSK 98.01%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
