over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • PBKS 95/1,Bhanuka Rajapaksa retired hurt 1 (1b 0x4 0x6 3m) SR: 100;W;Live Forecast: PBKS 177,PBKS 61.59%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 12 • PBKS 113/1,Live Forecast: PBKS 188,PBKS 72.77%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 13 • PBKS 124/1,Live Forecast: PBKS 198,PBKS 80.94%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 14 • PBKS 140/1,Live Forecast: PBKS 212,PBKS 89.01%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 15 • PBKS 152/1,Live Forecast: PBKS 212,PBKS 89.01%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 16 • PBKS 159/2,Jitesh Sharma c Parag b Chahal 27 (16b 2x4 1x6 31m) SR: 168.75;W;Live Forecast: PBKS 205,PBKS 85.43%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 17 • PBKS 165/3,Sikandar Raza b Ashwin 1 (2b 0x4 0x6 2m) SR: 50;W;Live Forecast: PBKS 196,PBKS 79.47%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 18 • PBKS 174/3,Live Forecast: PBKS 195,PBKS 78.7%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 19 • PBKS 190/3,Live Forecast: PBKS 201,PBKS 82.98%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 20 • PBKS 197/4,M Shahrukh Khan c Buttler b Holder 11 (10b 1x4 0x6 23m) SR: 110;W;Live Forecast: PBKS 197,PBKS 80.21%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 1 • RR 7/0,RR needed 191 runs from 114 balls,PBKS 80.24%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 2 • RR 16/1,Yashasvi Jaiswal c sub (MW Short) b Arshdeep Singh 11 (8b 1x4 1x6 12m) SR: 137.5;W;RR needed 182 runs from 108 balls,PBKS 83.9%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 3 • RR 25/1,RR needed 173 runs from 102 balls,PBKS 83.63%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 4 • RR 39/2,Ravichandran Ashwin c S Dhawan b Arshdeep Singh 0 (4b 0x4 0x6 23m) SR: 0;W;RR needed 159 runs from 96 balls,PBKS 82.89%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 5 • RR 48/2,RR needed 150 runs from 90 balls,PBKS 77.52%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 6 • RR 57/3,Jos Buttler c & b Ellis 19 (11b 1x4 1x6 24m) SR: 172.72;W;RR needed 141 runs from 84 balls,PBKS 80.75%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 7 • RR 63/3,RR needed 135 runs from 78 balls,PBKS 83.9%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 8 • RR 70/3,RR needed 128 runs from 72 balls,PBKS 89.47%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 9 • RR 81/3,RR needed 117 runs from 66 balls,PBKS 86.49%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 10 • RR 89/3,RR needed 109 runs from 60 balls,PBKS 81.56%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 11 • RR 91/4,Sanju Samson c sub (MW Short) b Ellis 42 (25b 5x4 1x6 39m) SR: 168;W;RR needed 107 runs from 54 balls,PBKS 93.63%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 12 • RR 102/4,RR needed 96 runs from 48 balls,PBKS 92.28%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 13 • RR 115/4,RR needed 83 runs from 42 balls,PBKS 88.79%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 14 • RR 121/4,RR needed 77 runs from 36 balls,PBKS 90.84%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 15 • RR 124/6,Riyan Parag c Shahrukh Khan b Ellis 20 (12b 1x4 2x6 16m) SR: 166.66;W;Devdutt Padikkal b Ellis 21 (26b 1x4 0x6 47m) SR: 80.76;W;RR needed 74 runs from 30 balls,PBKS 98.25%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 16 • RR 129/6,RR needed 69 runs from 24 balls,PBKS 99.22%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 17 • RR 145/6,RR needed 53 runs from 18 balls,PBKS 98.79%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 18 • RR 164/6,RR needed 34 runs from 12 balls,PBKS 95.09%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 19 • RR 182/6,RR needed 16 runs from 6 balls,PBKS 73.48%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
