over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 8 • RCB 72/3,RCB needed 129 runs from 72 balls,KKR 88.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 80/3,RCB needed 121 runs from 66 balls,KKR 88.24%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 96/3,RCB needed 105 runs from 60 balls,KKR 69.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 106/3,RCB needed 95 runs from 54 balls,KKR 59.81%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 115/4,Mahipal Lomror c Russell b Varun 34 (18b 1x4 3x6 26m) SR: 188.88;W;RCB needed 86 runs from 48 balls,KKR 69.32%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 121/5,Virat Kohli c Iyer b Russell 54 (37b 6x4 0x6 59m) SR: 145.94;W;RCB needed 80 runs from 42 balls,KKR 89.65%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 132/5,RCB needed 69 runs from 36 balls,KKR 86.14%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 138/6,Suyash Prabhudessai run out (sub [AS Roy]/Suyash Sharma) 10 (9b 1x4 0x6 15m) SR: 111.11;W;RCB needed 63 runs from 30 balls,KKR 94.26%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 145/6,RCB needed 56 runs from 24 balls,KKR 95.14%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 153/7,Wanindu Hasaranga c sub (AS Roy) b Russell 5 (4b 0x4 0x6 11m) SR: 125;W;RCB needed 48 runs from 18 balls,KKR 98.27%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 157/8,Dinesh Karthik c Singh b Varun 22 (18b 1x4 1x6 33m) SR: 122.22;W;RCB needed 44 runs from 12 balls,KKR 99.7%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 166/8,RCB needed 35 runs from 6 balls,KKR 99.79%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
