over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 8 • CSK 47/2,CSK needed 145 runs from 72 balls,DC 86.79%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 9 • CSK 58/2,CSK needed 134 runs from 66 balls,DC 83.21%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 10 • CSK 75/2,CSK needed 117 runs from 60 balls,DC 59.92%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 11 • CSK 78/3,Daryl Mitchell c & b Patel 34 (26b 1x4 2x6 36m) SR: 130.76;W;CSK needed 114 runs from 54 balls,DC 80.36%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 12 • CSK 92/3,CSK needed 100 runs from 48 balls,DC 76.59%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 13 • CSK 101/3,CSK needed 91 runs from 42 balls,DC 86.7%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 14 • CSK 103/5,Ajinkya Rahane c Warner b Mukesh Kumar 45 (30b 5x4 2x6 64m) SR: 150;W;Sameer Rizvi c Ahmed b Mukesh Kumar 0 (1b 0x4 0x6 1m) SR: 0;W;CSK needed 89 runs from 36 balls,DC 98.19%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 15 • CSK 113/5,CSK needed 79 runs from 30 balls,DC 98.37%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 16 • CSK 120/5,CSK needed 72 runs from 24 balls,DC 99.19%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 17 • CSK 134/6,Shivam Dube c Stubbs b Mukesh Kumar 18 (17b 1x4 0x6 34m) SR: 105.88;W;CSK needed 58 runs from 18 balls,DC 99.42%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 18 • CSK 146/6,CSK needed 46 runs from 12 balls,DC 99.25%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 19 • CSK 151/6,CSK needed 41 runs from 6 balls,DC 99.86%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
