over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 10 • SRH 99/4,Travis Head c Ashwin b Sandeep Sharma 34 (28b 3x4 1x6 42m) SR: 121.42;W;Live Forecast: SRH 195,SRH 66.73%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • SRH 102/4,Live Forecast: SRH 188,SRH 59.53%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • SRH 108/4,Live Forecast: SRH 184,SRH 55.23%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • SRH 116/4,Live Forecast: SRH 184,SRH 55.23%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • SRH 120/6,Nitish Kumar Reddy c Chahal b Avesh Khan 5 (10b 0x4 0x6 17m) SR: 50;W;Abdul Samad b Avesh Khan 0 (1b 0x4 0x6 1m) SR: 0;W;Live Forecast: SRH 179,RR 50.21%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • SRH 132/6,Live Forecast: SRH 183,SRH 54.14%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • SRH 136/6,Live Forecast: SRH 176,RR 53.45%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • SRH 150/6,Live Forecast: SRH 182,SRH 53.05%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • SRH 163/6,Live Forecast: SRH 186,SRH 57.39%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • SRH 169/7,Heinrich Klaasen b Sandeep Sharma 50 (34b 0x4 4x6 64m) SR: 147.05;W;Live Forecast: SRH 180,SRH 50.88%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • SRH 175/9,Shahbaz Ahmed c Jurel b Avesh Khan 18 (18b 0x4 1x6 32m) SR: 100;W;Jaydev Unadkat run out (†Samson/Avesh Khan) 5 (2b 1x4 0x6 4m) SR: 250;W;Live Forecast: SRH 175,RR 54.53%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • RR 8/0,RR needed 168 runs from 114 balls,RR 55.75%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • RR 13/0,RR needed 163 runs from 108 balls,RR 54.74%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • RR 19/0,RR needed 157 runs from 102 balls,RR 53.5%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • RR 24/1,Tom Kohler-Cadmore c Tripathi b Cummins 10 (16b 1x4 0x6 20m) SR: 62.5;W;RR needed 152 runs from 96 balls,SRH 51.74%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • RR 32/1,RR needed 144 runs from 90 balls,SRH 58.58%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • RR 51/1,RR needed 125 runs from 84 balls,RR 72.59%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • RR 56/1,RR needed 120 runs from 78 balls,RR 72.52%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • RR 66/2,Yashasvi Jaiswal c Abdul Samad b Shahbaz Ahmed 42 (21b 4x4 3x6 39m) SR: 200;W;RR needed 110 runs from 72 balls,RR 69.46%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • RR 70/3,Sanju Samson c Markram b Abhishek Sharma 10 (11b 1x4 0x6 22m) SR: 90.9;W;RR needed 106 runs from 66 balls,SRH 54.81%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • RR 73/3,RR needed 103 runs from 60 balls,SRH 71.36%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • RR 79/3,RR needed 97 runs from 54 balls,SRH 71.46%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • RR 80/5,Riyan Parag c Abhishek Sharma b Shahbaz Ahmed 6 (10b 0x4 0x6 12m) SR: 60;W;Ravichandran Ashwin c †Klaasen b Shahbaz Ahmed 0 (3b 0x4 0x6 2m) SR: 0;W;RR needed 96 runs from 48 balls,SRH 90.61%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • RR 90/5,RR needed 86 runs from 42 balls,SRH 91.53%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • RR 93/6,Shimron Hetmyer b Abhishek Sharma 4 (10b 0x4 0x6 8m) SR: 40;W;RR needed 83 runs from 36 balls,SRH 97.93%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • RR 102/6,RR needed 74 runs from 30 balls,SRH 98.16%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • RR 113/6,RR needed 63 runs from 24 balls,SRH 98.17%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • RR 123/6,RR needed 53 runs from 18 balls,SRH 98.48%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • RR 124/7,Rovman Powell c Abhishek Sharma b Natarajan 6 (12b 0x4 0x6 17m) SR: 50;W;RR needed 52 runs from 12 balls,SRH 99.85%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • RR 134/7,RR needed 42 runs from 6 balls,SRH 99.94%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
