over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 18 • GT 166/4,Vijay Shankar c Harpreet Brar b Rabada 8 (10b 0x4 0x6 17m) SR: 80;W;Live Forecast: GT 190,GT 69.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • GT 186/4,Live Forecast: GT 198,GT 76.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • GT 199/4,Live Forecast: GT 199,GT 77.56%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • PBKS 13/0,PBKS needed 187 runs from 114 balls,GT 73.84%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • PBKS 19/1,Shikhar Dhawan b Yadav 1 (2b 0x4 0x6 6m) SR: 50;W;PBKS needed 181 runs from 108 balls,GT 81.12%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • PBKS 27/1,PBKS needed 173 runs from 102 balls,GT 80.69%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • PBKS 39/1,PBKS needed 161 runs from 96 balls,GT 77.34%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • PBKS 48/1,PBKS needed 152 runs from 90 balls,GT 73.34%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • PBKS 54/2,Jonny Bairstow b Noor Ahmad 22 (13b 4x4 0x6 25m) SR: 169.23;W;PBKS needed 146 runs from 84 balls,GT 83.74%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • PBKS 61/2,PBKS needed 139 runs from 78 balls,GT 85.86%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • PBKS 68/3,Prabhsimran Singh c Sharma b Noor Ahmad 35 (24b 5x4 1x6 27m) SR: 145.83;W;PBKS needed 132 runs from 72 balls,GT 90.29%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • PBKS 73/4,Sam Curran c Williamson b Azmatullah Omarzai 5 (8b 0x4 0x6 14m) SR: 62.5;W;PBKS needed 127 runs from 66 balls,GT 94.98%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • PBKS 83/4,PBKS needed 117 runs from 60 balls,GT 94.16%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • PBKS 100/4,PBKS needed 100 runs from 54 balls,GT 84.13%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • PBKS 110/4,PBKS needed 90 runs from 48 balls,GT 73.46%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • PBKS 119/5,Sikandar Raza c †Saha b Sharma 15 (16b 0x4 0x6 23m) SR: 93.75;W;PBKS needed 81 runs from 42 balls,GT 84.16%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • PBKS 131/5,PBKS needed 69 runs from 36 balls,GT 81.44%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • PBKS 138/5,PBKS needed 62 runs from 30 balls,GT 87.47%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • PBKS 153/6,Jitesh Sharma c Nalkande b Rashid Khan 16 (8b 0x4 2x6 13m) SR: 200;W;PBKS needed 47 runs from 24 balls,GT 83.21%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • PBKS 159/6,PBKS needed 41 runs from 18 balls,GT 90.77%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • PBKS 175/6,PBKS needed 25 runs from 12 balls,GT 71.57%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • PBKS 193/6,PBKS needed 7 runs from 6 balls,PBKS 94.56%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
