over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 7 • GT 51/1,GT needed 92 runs from 78 balls,GT 89.17%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 8 • GT 58/1,GT needed 85 runs from 72 balls,GT 89.73%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 9 • GT 65/1,GT needed 78 runs from 66 balls,GT 93.34%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 10 • GT 68/2,Shubman Gill c Rabada b Livingstone 35 (29b 5x4 0x6 39m) SR: 120.68;W;GT needed 75 runs from 60 balls,GT 86.37%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 11 • GT 72/2,GT needed 71 runs from 54 balls,GT 83.69%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 12 • GT 78/3,David Miller b Livingstone 4 (6b 0x4 0x6 9m) SR: 66.66;W;GT needed 65 runs from 48 balls,GT 78.58%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 13 • GT 86/3,GT needed 57 runs from 42 balls,GT 83.74%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 14 • GT 91/3,GT needed 52 runs from 36 balls,GT 83.26%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 15 • GT 101/4,Sai Sudharsan b Curran 31 (34b 3x4 0x6 43m) SR: 91.17;W;GT needed 42 runs from 30 balls,GT 86.07%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 16 • GT 105/5,Azmatullah Omarzai c †JM Sharma b Patel 13 (10b 0x4 1x6 13m) SR: 130;W;GT needed 38 runs from 24 balls,GT 72.77%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 17 • GT 118/5,GT needed 25 runs from 18 balls,GT 89.32%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 18 • GT 138/5,GT needed 5 runs from 12 balls,GT 99.16%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 19 • GT 142/7,M Shahrukh Khan b Patel 8 (4b 0x4 1x6 17m) SR: 200;W;Rashid Khan c Rossouw b Patel 3 (3b 0x4 0x6 4m) SR: 100;W;GT needed 1 runs from 6 balls,GT 97.98%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
