over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 18 • KKR 122/6,Live Forecast: KKR 144,CSK 77.34%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • KKR 135/7,Andre Russell c Mitchell b Deshpande 10 (10b 2x4 0x6 11m) SR: 100;W;Live Forecast: KKR 146,CSK 75.75%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • KKR 137/9,Shreyas Iyer c Jadeja b Mustafizur Rahman 34 (32b 3x4 0x6 62m) SR: 106.25;W;Mitchell Starc c Ravindra b Mustafizur Rahman 0 (3b 0x4 0x6 2m) SR: 0;W;Live Forecast: KKR 137,CSK 82.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • CSK 4/0,CSK needed 134 runs from 114 balls,CSK 80.08%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • CSK 11/0,CSK needed 127 runs from 108 balls,CSK 81.37%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • CSK 26/0,CSK needed 112 runs from 102 balls,CSK 87.99%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • CSK 29/1,Rachin Ravindra c Varun b Arora 15 (8b 3x4 0x6 18m) SR: 187.5;W;CSK needed 109 runs from 96 balls,CSK 84%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • CSK 41/1,CSK needed 97 runs from 90 balls,CSK 90.6%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • CSK 52/1,CSK needed 86 runs from 84 balls,CSK 93.6%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • CSK 66/1,CSK needed 72 runs from 78 balls,CSK 97.49%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • CSK 67/1,CSK needed 71 runs from 72 balls,CSK 97.13%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • CSK 74/1,CSK needed 64 runs from 66 balls,CSK 97.59%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • CSK 81/1,CSK needed 57 runs from 60 balls,CSK 98%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • CSK 89/1,CSK needed 49 runs from 54 balls,CSK 98.72%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • CSK 96/1,CSK needed 42 runs from 48 balls,CSK 99.17%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • CSK 99/2,Daryl Mitchell b Narine 25 (19b 1x4 1x6 39m) SR: 131.57;W;CSK needed 39 runs from 42 balls,CSK 98.55%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • CSK 109/2,CSK needed 29 runs from 36 balls,CSK 99.26%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • CSK 115/2,CSK needed 23 runs from 30 balls,CSK 99.44%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • CSK 128/2,CSK needed 10 runs from 24 balls,CSK 99.9%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • CSK 135/3,Shivam Dube b Arora 28 (18b 1x4 3x6 19m) SR: 155.55;W;CSK needed 3 runs from 18 balls,CSK 99.91%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
