innings_num,batting_team,over_number,ball_number,total_score,total_wickets,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,current_run_rate,required_run_rate,striker_batsman,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate,runs_scored_over_rolling_avg,wickets_over_rolling_avg,powerplay,middle_overs,death_overs,projected_score,pressure_index,model_win_probability
1,RCB,11,6,116,2,0,0,0,0,RCB,71.68,9.66,0,Rajat Patidar,CSK,field first,Rajat Patidar,19,13,1,1,Virat Kohli,31,29,2,1,Ravindra Jadeja,1.6,0,22,0,Matheesha Pathirana,2.0,0,21,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,3.66,57.89,30.74,7.75,23.7,17.41,7.87,13.2,10.67,0,0,1,0,193,0,0.62
1,RCB,12,1,117,2,0,0,0,0,RCB,71.63,9.61,0,Rajat Patidar,CSK,field first,Rajat Patidar,20,14,1,1,Virat Kohli,31,29,2,1,Noor Ahmad,2.1,0,19,1,Ravindra Jadeja,2.0,0,22,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,3.66,57.89,24.17,7.87,18.4,30.74,7.75,23.7,10.67,0,0,1,0,192,0,0.67
1,RCB,12,2,117,3,0,0,1,0,RCB,71.6,9.48,0,Rajat Patidar,CSK,field first,Rajat Patidar,20,14,1,1,Unknown,0,0,0,0,Noor Ahmad,2.2,0,19,2,Ravindra Jadeja,2.0,0,22,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,0,0,24.17,7.87,18.4,30.74,7.75,23.7,10.67,0,0,1,0,190,0,0.68
1,RCB,12,3,117,3,0,1,0,0,RCB,70.74,9.36,0,Liam Livingstone,CSK,field first,Liam Livingstone,0,1,0,0,Rajat Patidar,20,14,1,1,Noor Ahmad,2.3,0,19,2,Ravindra Jadeja,2.0,0,22,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.17,7.87,18.4,30.74,7.75,23.7,10.67,0,0,1,0,187,0,0.77
1,RCB,12,4,118,3,0,0,0,0,RCB,69.86,9.31,0,Liam Livingstone,CSK,field first,Liam Livingstone,1,2,0,0,Rajat Patidar,20,14,1,1,Noor Ahmad,2.4,0,20,2,Ravindra Jadeja,2.0,0,22,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.17,7.87,18.4,30.74,7.75,23.7,10.67,0,0,1,0,186,0,0.76
1,RCB,12,5,119,3,0,0,0,0,RCB,69.83,9.27,0,Rajat Patidar,CSK,field first,Rajat Patidar,21,15,1,1,Liam Livingstone,1,2,0,0,Noor Ahmad,2.5,0,21,2,Ravindra Jadeja,2.0,0,22,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,24.17,7.87,18.4,30.74,7.75,23.7,10.67,0,0,1,0,185,0,0.62
1,RCB,12,6,119,3,0,0,0,0,RCB,68.94,9.15,0,Rajat Patidar,CSK,field first,Rajat Patidar,21,16,1,1,Liam Livingstone,1,2,0,0,Noor Ahmad,2.6,0,21,2,Ravindra Jadeja,2.0,0,22,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,24.17,7.87,18.4,30.74,7.75,23.7,10.67,0,0,1,0,183,0,0.66
1,RCB,13,1,125,3,1,0,0,0,RCB,68.01,9.49,0,Rajat Patidar,CSK,field first,Rajat Patidar,27,17,1,2,Liam Livingstone,1,2,0,0,Ravindra Jadeja,2.1,0,28,0,Noor Ahmad,3.0,0,21,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,30.74,7.75,23.7,24.17,7.87,18.4,10.67,0,0,1,0,190,0,0.71
1,RCB,13,2,129,3,1,0,0,0,RCB,72.21,9.67,0,Rajat Patidar,CSK,field first,Rajat Patidar,31,18,2,2,Liam Livingstone,1,2,0,0,Ravindra Jadeja,2.2,0,32,0,Noor Ahmad,3.0,0,21,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,30.74,7.75,23.7,24.17,7.87,18.4,10.67,0,0,1,0,193,0,0.68
1,RCB,13,3,129,3,0,1,0,0,RCB,75.31,9.55,0,Rajat Patidar,CSK,field first,Rajat Patidar,31,19,2,2,Liam Livingstone,1,2,0,0,Ravindra Jadeja,2.3,0,32,0,Noor Ahmad,3.0,0,21,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,30.74,7.75,23.7,24.17,7.87,18.4,10.67,0,0,1,0,191,0,0.69
1,RCB,13,4,133,3,1,0,0,0,RCB,75.31,9.73,0,Rajat Patidar,CSK,field first,Rajat Patidar,35,20,3,2,Liam Livingstone,1,2,0,0,Ravindra Jadeja,2.4,0,36,0,Noor Ahmad,3.0,0,21,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,30.74,7.75,23.7,24.17,7.87,18.4,10.67,0,0,1,0,195,0,0.67
1,RCB,13,5,133,3,0,1,0,0,RCB,76.71,9.61,0,Rajat Patidar,CSK,field first,Rajat Patidar,35,21,3,2,Liam Livingstone,1,2,0,0,Ravindra Jadeja,2.5,0,36,0,Noor Ahmad,3.0,0,21,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,30.74,7.75,23.7,24.17,7.87,18.4,10.67,0,0,1,0,192,0,0.68
1,RCB,13,6,134,3,0,0,0,0,RCB,75.96,9.68,0,Rajat Patidar,CSK,field first,Rajat Patidar,35,21,3,2,Liam Livingstone,1,2,0,0,Ravindra Jadeja,2.5,0,37,0,Noor Ahmad,3.0,0,21,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,30.74,7.75,23.7,24.17,7.87,18.4,10.67,0,0,1,0,192,0,0.68
1,RCB,14,1,134,3,0,1,0,0,RCB,73.6,9.45,0,Liam Livingstone,CSK,field first,Liam Livingstone,1,3,0,0,Rajat Patidar,35,22,3,2,Khaleel Ahmed,2.1,0,15,0,Ravindra Jadeja,3.0,0,37,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.8,8.81,16.8,30.74,7.75,23.7,10.67,0,0,1,0,189,0,0.77
1,RCB,14,2,135,3,0,0,0,0,RCB,73.6,9.41,0,Liam Livingstone,CSK,field first,Liam Livingstone,2,4,0,0,Rajat Patidar,35,22,3,2,Khaleel Ahmed,2.2,0,16,0,Ravindra Jadeja,3.0,0,37,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.8,8.81,16.8,30.74,7.75,23.7,10.67,0,0,1,0,188,0,0.76
1,RCB,14,3,136,3,0,0,0,0,RCB,71.93,9.37,0,Rajat Patidar,CSK,field first,Rajat Patidar,36,23,3,2,Liam Livingstone,2,4,0,0,Khaleel Ahmed,2.3,0,17,0,Ravindra Jadeja,3.0,0,37,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,24.8,8.81,16.8,30.74,7.75,23.7,10.67,0,0,1,0,188,0,0.64
1,RCB,14,4,136,3,0,1,0,0,RCB,71.9,9.27,0,Liam Livingstone,CSK,field first,Liam Livingstone,2,5,0,0,Rajat Patidar,36,23,3,2,Khaleel Ahmed,2.4,0,17,0,Ravindra Jadeja,3.0,0,37,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.8,8.81,16.8,30.74,7.75,23.7,10.67,0,0,1,0,185,0,0.75
1,RCB,14,5,138,3,0,0,0,0,RCB,70.18,9.3,0,Liam Livingstone,CSK,field first,Liam Livingstone,4,6,0,0,Rajat Patidar,36,23,3,2,Khaleel Ahmed,2.5,0,19,0,Ravindra Jadeja,3.0,0,37,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.8,8.81,16.8,30.74,7.75,23.7,10.67,0,0,1,0,186,0,0.77
1,RCB,14,6,138,3,0,1,0,0,RCB,69.24,9.2,0,Liam Livingstone,CSK,field first,Liam Livingstone,4,7,0,0,Rajat Patidar,36,23,3,2,Khaleel Ahmed,2.6,0,19,0,Ravindra Jadeja,3.0,0,37,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.8,8.81,16.8,30.74,7.75,23.7,10.67,0,0,1,0,184,0,0.76
1,RCB,15,1,139,3,0,0,0,0,RCB,69.24,9.16,0,Rajat Patidar,CSK,field first,Rajat Patidar,37,24,3,2,Liam Livingstone,4,7,0,0,Noor Ahmad,3.1,0,22,2,Khaleel Ahmed,3.0,0,19,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,28.45,162.45,24.17,7.87,18.4,24.8,8.81,16.8,10.67,0,0,1,0,183,0,0.69
1,RCB,15,2,145,3,1,0,0,0,RCB,66.48,9.45,0,Liam Livingstone,CSK,field first,Liam Livingstone,10,8,0,1,Rajat Patidar,37,24,3,2,Noor Ahmad,3.2,0,28,2,Khaleel Ahmed,3.0,0,19,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.45,162.45,0,0,24.17,7.87,18.4,24.8,8.81,16.8,10.67,0,0,1,0,189,0,0.78
1,RCB,15,3,145,4,0,0,1,0,RCB,70.79,9.35,0,Rajat Patidar,CSK,field first,Rajat Patidar,37,24,3,2,Unknown,0,0,0,0,Noor Ahmad,3.3,0,28,3,Khaleel Ahmed,3.0,0,19,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,0,0,24.17,7.87,18.4,24.8,8.81,16.8,10.67,0,0,1,0,187,0,0.74
1,RCB,15,4,146,4,0,0,0,0,RCB,70.79,9.31,0,Jitesh Sharma,CSK,field first,Jitesh Sharma,1,1,0,0,Rajat Patidar,37,24,3,2,Noor Ahmad,3.4,0,29,3,Khaleel Ahmed,3.0,0,19,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,4.71,88.0,0,0,24.17,7.87,18.4,24.8,8.81,16.8,10.67,0,0,1,0,186,0,0.68
1,RCB,15,5,147,4,0,0,0,0,RCB,69.89,9.28,0,Rajat Patidar,CSK,field first,Rajat Patidar,38,25,3,2,Jitesh Sharma,1,1,0,0,Noor Ahmad,3.5,0,30,3,Khaleel Ahmed,3.0,0,19,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,24.17,7.87,18.4,24.8,8.81,16.8,10.67,0,0,1,0,186,0,0.71
1,RCB,15,6,153,4,1,0,0,0,RCB,68.98,9.56,0,Jitesh Sharma,CSK,field first,Jitesh Sharma,7,2,0,1,Rajat Patidar,38,25,3,2,Noor Ahmad,3.6,0,36,3,Khaleel Ahmed,3.0,0,19,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,4.71,88.0,0,0,24.17,7.87,18.4,24.8,8.81,16.8,10.67,0,0,1,0,191,0,0.7
1,RCB,16,1,154,4,0,0,0,0,RCB,73.06,9.52,0,Rajat Patidar,CSK,field first,Rajat Patidar,39,26,3,2,Jitesh Sharma,7,2,0,1,Matheesha Pathirana,2.1,0,22,0,Noor Ahmad,4.0,0,36,3,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,17.41,7.87,13.2,24.17,7.87,18.4,10.67,0,0,0,1,190,0,0.66
1,RCB,16,2,155,4,0,0,0,0,RCB,73.84,9.48,0,Jitesh Sharma,CSK,field first,Jitesh Sharma,8,3,0,1,Rajat Patidar,39,26,3,2,Matheesha Pathirana,2.2,0,23,0,Noor Ahmad,4.0,0,36,3,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,4.71,88.0,0,0,17.41,7.87,13.2,24.17,7.87,18.4,10.67,0,0,0,1,190,0,0.63
1,RCB,16,3,161,4,1,0,0,0,RCB,73.01,9.75,0,Rajat Patidar,CSK,field first,Rajat Patidar,45,27,3,3,Jitesh Sharma,8,3,0,1,Matheesha Pathirana,2.3,0,29,0,Noor Ahmad,4.0,0,36,3,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,17.41,7.87,13.2,24.17,7.87,18.4,10.67,0,0,0,1,195,0,0.65
1,RCB,16,4,161,4,0,1,0,0,RCB,75.96,9.66,0,Rajat Patidar,CSK,field first,Rajat Patidar,45,28,3,3,Jitesh Sharma,8,3,0,1,Matheesha Pathirana,2.4,0,29,0,Noor Ahmad,4.0,0,36,3,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,17.41,7.87,13.2,24.17,7.87,18.4,10.67,0,0,0,1,193,0,0.65
1,RCB,16,5,162,4,0,0,0,0,RCB,75.2,9.72,0,Rajat Patidar,CSK,field first,Rajat Patidar,45,28,3,3,Jitesh Sharma,8,3,0,1,Matheesha Pathirana,2.4,0,30,0,Noor Ahmad,4.0,0,36,3,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,17.41,7.87,13.2,24.17,7.87,18.4,10.67,0,0,0,1,193,0,0.65
1,RCB,16,6,167,4,1,0,0,0,RCB,75.15,9.82,0,Jitesh Sharma,CSK,field first,Jitesh Sharma,12,4,1,1,Rajat Patidar,46,29,3,3,Matheesha Pathirana,2.6,0,35,0,Noor Ahmad,4.0,0,36,3,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,4.71,88.0,0,0,17.41,7.87,13.2,24.17,7.87,18.4,10.67,0,0,0,1,196,0,0.65
1,RCB,17,1,171,4,1,0,0,0,RCB,77.26,9.96,0,Rajat Patidar,CSK,field first,Rajat Patidar,50,30,4,3,Jitesh Sharma,12,4,1,1,Khaleel Ahmed,3.1,0,23,0,Matheesha Pathirana,3.0,0,35,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,24.8,8.81,16.8,17.41,7.87,13.2,10.67,0,0,0,1,199,0,0.66
1,RCB,17,2,172,4,0,0,0,0,RCB,79.88,9.92,0,Rajat Patidar,CSK,field first,Rajat Patidar,51,31,4,3,Jitesh Sharma,12,4,1,1,Khaleel Ahmed,3.2,0,24,0,Matheesha Pathirana,3.0,0,35,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,4.71,88.0,24.8,8.81,16.8,17.41,7.87,13.2,10.67,0,0,0,1,198,0,0.65
1,RCB,17,3,172,4,0,1,0,0,RCB,79.2,9.82,0,Jitesh Sharma,CSK,field first,Jitesh Sharma,12,5,1,1,Rajat Patidar,51,31,4,3,Khaleel Ahmed,3.3,0,24,0,Matheesha Pathirana,3.0,0,35,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,4.71,88.0,0,0,24.8,8.81,16.8,17.41,7.87,13.2,10.67,0,0,0,1,197,0,0.59
1,RCB,17,4,172,5,0,0,1,0,RCB,77.83,9.73,0,Rajat Patidar,CSK,field first,Rajat Patidar,51,31,4,3,Unknown,0,0,0,0,Khaleel Ahmed,3.4,0,24,1,Matheesha Pathirana,3.0,0,35,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,0,0,0,0,24.8,8.81,16.8,17.41,7.87,13.2,10.67,0,0,0,1,195,0,0.71
1,RCB,17,5,176,5,1,0,0,0,RCB,75.66,9.86,0,Tim David,CSK,field first,Tim David,4,1,1,0,Rajat Patidar,51,31,4,3,Khaleel Ahmed,3.5,0,28,1,Matheesha Pathirana,3.0,0,35,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,0,0,24.8,8.81,16.8,17.41,7.87,13.2,10.67,0,0,0,1,197,0,0.47
1,RCB,17,6,176,5,0,1,0,0,RCB,77.73,9.77,0,Tim David,CSK,field first,Tim David,4,2,1,0,Rajat Patidar,51,31,4,3,Khaleel Ahmed,3.6,0,28,1,Matheesha Pathirana,3.0,0,35,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,0,0,24.8,8.81,16.8,17.41,7.87,13.2,10.67,0,0,0,1,196,0,0.48
1,RCB,18,1,176,6,0,0,1,0,RCB,76.29,9.68,0,Tim David,CSK,field first,Tim David,4,2,1,0,Unknown,0,0,0,0,Matheesha Pathirana,3.1,0,35,1,Khaleel Ahmed,4.0,0,28,1,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,0,0,17.41,7.87,13.2,24.8,8.81,16.8,10.67,0,0,0,1,194,0,0.53
1,RCB,18,2,176,6,0,1,0,0,RCB,74.78,9.6,0,Krunal Pandya,CSK,field first,Krunal Pandya,0,1,0,0,Tim David,4,2,1,0,Matheesha Pathirana,3.2,0,35,1,Khaleel Ahmed,4.0,0,28,1,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.69,145.61,29.9,171.35,17.41,7.87,13.2,24.8,8.81,16.8,10.67,0,0,0,1,192,0,0.74
1,RCB,18,3,176,6,0,1,0,0,RCB,73.21,9.51,0,Krunal Pandya,CSK,field first,Krunal Pandya,0,2,0,0,Tim David,4,2,1,0,Matheesha Pathirana,3.3,0,35,1,Khaleel Ahmed,4.0,0,28,1,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.69,145.61,29.9,171.35,17.41,7.87,13.2,24.8,8.81,16.8,10.67,0,0,0,1,190,0,0.74
1,RCB,18,4,177,6,0,0,0,0,RCB,72.4,9.56,0,Krunal Pandya,CSK,field first,Krunal Pandya,0,2,0,0,Tim David,4,2,1,0,Matheesha Pathirana,3.3,0,36,1,Khaleel Ahmed,4.0,0,28,1,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.69,145.61,29.9,171.35,17.41,7.87,13.2,24.8,8.81,16.8,10.67,0,0,0,1,190,0,0.76
1,RCB,18,5,177,7,0,1,0,0,RCB,69.84,9.39,0,Bhuvneshwar Kumar,CSK,field first,Bhuvneshwar Kumar,0,1,0,0,Tim David,4,2,1,0,Matheesha Pathirana,3.5,0,36,2,Khaleel Ahmed,4.0,0,28,1,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,8.74,93.86,29.9,171.35,17.41,7.87,13.2,24.8,8.81,16.8,10.67,0,0,0,1,188,0,0.44
1,RCB,18,6,177,7,0,1,0,0,RCB,69.84,9.31,0,Bhuvneshwar Kumar,CSK,field first,Bhuvneshwar Kumar,0,2,0,0,Tim David,4,2,1,0,Matheesha Pathirana,3.6,0,36,2,Khaleel Ahmed,4.0,0,28,1,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,8.74,93.86,29.9,171.35,17.41,7.87,13.2,24.8,8.81,16.8,10.67,0,0,0,1,186,0,0.43
1,RCB,19,1,177,7,0,1,0,0,RCB,68.96,9.23,0,Tim David,CSK,field first,Tim David,4,3,1,0,Bhuvneshwar Kumar,0,2,0,0,Sam Curran,2.1,0,15,0,Matheesha Pathirana,4.0,0,36,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,8.74,93.86,32.98,9.66,20.4,17.41,7.87,13.2,10.67,0,0,0,1,185,0,0.47
1,RCB,19,2,177,7,0,1,0,0,RCB,67.16,9.15,0,Tim David,CSK,field first,Tim David,4,4,1,0,Bhuvneshwar Kumar,0,2,0,0,Sam Curran,2.2,0,15,0,Matheesha Pathirana,4.0,0,36,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,8.74,93.86,32.98,9.66,20.4,17.41,7.87,13.2,10.67,0,0,0,1,183,0,0.48
1,RCB,19,3,183,7,1,0,0,0,RCB,68.78,9.38,0,Tim David,CSK,field first,Tim David,10,5,1,1,Bhuvneshwar Kumar,0,2,0,0,Sam Curran,2.3,0,21,0,Matheesha Pathirana,4.0,0,36,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,8.74,93.86,32.98,9.66,20.4,17.41,7.87,13.2,10.67,0,0,0,1,188,0,0.59
1,RCB,19,4,189,7,1,0,0,0,RCB,68.78,9.61,0,Tim David,CSK,field first,Tim David,16,6,1,2,Bhuvneshwar Kumar,0,2,0,0,Sam Curran,2.4,0,27,0,Matheesha Pathirana,4.0,0,36,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,8.74,93.86,32.98,9.66,20.4,17.41,7.87,13.2,10.67,0,0,0,1,192,0,0.58
1,RCB,19,5,195,7,1,0,0,0,RCB,72.84,9.83,0,Tim David,CSK,field first,Tim David,22,7,1,3,Bhuvneshwar Kumar,0,2,0,0,Sam Curran,2.5,0,33,0,Matheesha Pathirana,4.0,0,36,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,8.74,93.86,32.98,9.66,20.4,17.41,7.87,13.2,10.67,0,0,0,1,197,0,0.6
1,RCB,19,6,196,7,0,0,0,1,RCB,75.77,9.88,0,Tim David,CSK,field first,Tim David,22,7,1,3,Bhuvneshwar Kumar,0,2,0,0,Sam Curran,2.5,0,34,0,Matheesha Pathirana,4.0,0,36,2,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,29.9,171.35,8.74,93.86,32.98,9.66,20.4,17.41,7.87,13.2,10.67,0,0,0,1,196,0,0.63
2,CSK,0,1,0,0,0,1,0,0,RCB,74.99,,9.93,Rachin Ravindra,CSK,field first,Rachin Ravindra,0,1,0,0,Rahul Tripathi,0,0,0,0,Bhuvneshwar Kumar,0.1,0,0,0,Unknown,0,0,0,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,26.96,139.17,27.23,7.56,21.6,0,0,0,1,0,0,5.0,0.39
2,CSK,0,2,1,0,0,0,0,0,RCB,75.49,3.0,9.97,Rachin Ravindra,CSK,field first,Rachin Ravindra,1,2,0,0,Rahul Tripathi,0,0,0,0,Bhuvneshwar Kumar,0.2,0,1,0,Unknown,0,0,0,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,26.96,139.17,27.23,7.56,21.6,0,0,0,1,0,0,60,5.0,0.42
2,CSK,0,3,2,0,0,0,0,0,RCB,75.98,4.0,10.0,Rahul Tripathi,CSK,field first,Rahul Tripathi,1,1,0,0,Rachin Ravindra,1,2,0,0,Bhuvneshwar Kumar,0.3,0,2,0,Unknown,0,0,0,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,26.96,139.17,28.7,156.83,27.23,7.56,21.6,0,0,0,1,0,0,80,5.0,0.24
2,CSK,0,4,2,0,0,1,0,0,RCB,76.13,3.0,10.09,Rachin Ravindra,CSK,field first,Rachin Ravindra,1,3,0,0,Rahul Tripathi,1,1,0,0,Bhuvneshwar Kumar,0.4,0,2,0,Unknown,0,0,0,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,26.96,139.17,27.23,7.56,21.6,0,0,0,1,0,0,60,5.0,0.38
2,CSK,0,5,3,0,0,0,0,0,RCB,76.99,3.6,10.12,Rachin Ravindra,CSK,field first,Rachin Ravindra,2,4,0,0,Rahul Tripathi,1,1,0,0,Bhuvneshwar Kumar,0.5,0,3,0,Unknown,0,0,0,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,26.96,139.17,27.23,7.56,21.6,0,0,0,1,0,0,72,5.1,0.38
2,CSK,0,6,7,0,1,0,0,0,RCB,77.48,7.0,10.0,Rahul Tripathi,CSK,field first,Rahul Tripathi,5,2,1,0,Rachin Ravindra,2,4,0,0,Bhuvneshwar Kumar,0.6,0,7,0,Unknown,0,0,0,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,26.96,139.17,28.7,156.83,27.23,7.56,21.6,0,0,0,1,0,0,140,5.0,0.25
2,CSK,1,1,8,0,0,0,0,0,RCB,74.7,6.85,10.04,Rachin Ravindra,CSK,field first,Rachin Ravindra,3,5,0,0,Rahul Tripathi,5,2,1,0,Josh Hazlewood,0.1,0,1,0,Bhuvneshwar Kumar,1.0,0,7,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,26.96,139.17,29.75,7.93,22.5,27.23,7.56,21.6,9.0,0,1,0,0,137,5.0,0.62
2,CSK,1,2,8,1,0,0,1,0,RCB,74.7,6.0,10.12,Rachin Ravindra,CSK,field first,Rachin Ravindra,3,5,0,0,Unknown,0,0,0,0,Josh Hazlewood,0.2,0,1,1,Bhuvneshwar Kumar,1.0,0,7,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,0,0,29.75,7.93,22.5,27.23,7.56,21.6,9.0,0,1,0,0,120,5.6,0.52
2,CSK,1,3,8,1,0,1,0,0,RCB,80.04,5.33,10.22,Ruturaj Gaikwad,CSK,field first,Ruturaj Gaikwad,0,1,0,0,Rachin Ravindra,3,5,0,0,Josh Hazlewood,0.3,0,1,1,Bhuvneshwar Kumar,1.0,0,7,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,41.94,137.84,28.7,156.83,29.75,7.93,22.5,27.23,7.56,21.6,9.0,0,1,0,0,107,5.6,0.46
2,CSK,1,4,8,1,0,1,0,0,RCB,80.85,4.8,10.31,Ruturaj Gaikwad,CSK,field first,Ruturaj Gaikwad,0,2,0,0,Rachin Ravindra,3,5,0,0,Josh Hazlewood,0.4,0,1,1,Bhuvneshwar Kumar,1.0,0,7,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,41.94,137.84,28.7,156.83,29.75,7.93,22.5,27.23,7.56,21.6,9.0,0,1,0,0,96,5.7,0.45
2,CSK,1,5,8,1,0,1,0,0,RCB,81.94,4.36,10.4,Ruturaj Gaikwad,CSK,field first,Ruturaj Gaikwad,0,3,0,0,Rachin Ravindra,3,5,0,0,Josh Hazlewood,0.5,0,1,1,Bhuvneshwar Kumar,1.0,0,7,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,41.94,137.84,28.7,156.83,29.75,7.93,22.5,27.23,7.56,21.6,9.0,0,1,0,0,87,5.7,0.41
2,CSK,1,6,8,2,0,0,1,0,RCB,82.99,4.0,10.5,Rachin Ravindra,CSK,field first,Rachin Ravindra,3,5,0,0,Unknown,0,0,0,0,Josh Hazlewood,0.6,0,1,2,Bhuvneshwar Kumar,1.0,0,7,0,"MA Chidambaram Stadium, Chepauk, Chennai",115,24.91,7.83,28.7,156.83,0,0,29.75,7.93,22.5,27.23,7.56,21.6,9.0,0,1,0,0,80,6.2,0.34
