over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 7 • KKR 49/3,KKR needed 96 runs from 78 balls,KKR 73.98%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • KKR 53/3,KKR needed 92 runs from 72 balls,KKR 67.02%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • KKR 62/3,KKR needed 83 runs from 66 balls,KKR 76.03%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • KKR 67/3,KKR needed 78 runs from 60 balls,KKR 72.21%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • KKR 75/3,KKR needed 70 runs from 54 balls,KKR 81.32%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • KKR 84/3,KKR needed 61 runs from 48 balls,KKR 83.02%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • KKR 96/3,KKR needed 49 runs from 42 balls,KKR 92.75%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • KKR 105/3,KKR needed 40 runs from 36 balls,KKR 94.29%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • KKR 117/3,KKR needed 28 runs from 30 balls,KKR 97.76%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • KKR 126/3,KKR needed 19 runs from 24 balls,KKR 98.95%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • KKR 132/3,KKR needed 13 runs from 18 balls,KKR 99.36%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • KKR 141/4,Rinku Singh run out (Ali) 54 (43b 4x4 3x6 54m) SR: 125.58;W;KKR needed 4 runs from 12 balls,KKR 99.64%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
