over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
7,MI,67/0,N/A,148 from 78,9.57,11.38,LSG,63.52,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
8,MI,78/0,N/A,137 from 72,9.75,11.42,LSG,58.15,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
9,MI,88/1,N/A,127 from 66,9.78,11.55,LSG,53.31,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
10,MI,92/2,N/A,123 from 60,9.20,12.30,LSG,85.58,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
11,MI,98/3,N/A,117 from 54,8.91,13.00,LSG,94.49,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
12,MI,101/3,N/A,114 from 48,8.42,14.25,LSG,97.43,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
13,MI,115/3,N/A,100 from 42,8.85,14.29,LSG,95.74,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
14,MI,119/4,N/A,96 from 36,8.50,16.00,LSG,98.72,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
15,MI,125/5,N/A,90 from 30,8.33,18.00,LSG,99.5,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
16,MI,135/5,N/A,80 from 24,8.44,20.00,LSG,99.69,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
17,MI,149/5,N/A,66 from 18,8.76,22.00,LSG,99.66,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
18,MI,163/5,N/A,52 from 12,9.06,26.00,LSG,99.55,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
19,MI,181/5,N/A,34 from 6,9.53,34.00,LSG,98.9,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
