over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 15 • LSG 114/7,Live Forecast: LSG 148,DC 76.88%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 121/7,Live Forecast: LSG 155,DC 71.05%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • LSG 128/7,Live Forecast: LSG 157,DC 69.23%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • LSG 143/7,Live Forecast: LSG 163,DC 63.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • LSG 156/7,Live Forecast: LSG 167,DC 59.19%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • LSG 167/7,Live Forecast: LSG 167,DC 59.19%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • DC 7/0,DC needed 161 runs from 114 balls,DC 59.49%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • DC 16/0,DC needed 152 runs from 108 balls,DC 63.8%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • DC 22/0,DC needed 146 runs from 102 balls,DC 62.36%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • DC 30/1,David Warner b Yash Thakur 8 (9b 1x4 0x6 19m) SR: 88.88;W;DC needed 138 runs from 96 balls,DC 60.22%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • DC 45/1,DC needed 123 runs from 90 balls,DC 68.31%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • DC 62/1,DC needed 106 runs from 84 balls,DC 86.05%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • DC 63/2,Prithvi Shaw c Pooran b Ravi Bishnoi 32 (22b 6x4 0x6 33m) SR: 145.45;W;DC needed 105 runs from 78 balls,DC 77.77%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • DC 69/2,DC needed 99 runs from 72 balls,DC 74.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • DC 73/2,DC needed 95 runs from 66 balls,DC 63.61%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • DC 75/2,DC needed 93 runs from 60 balls,DC 53.64%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • DC 90/2,DC needed 78 runs from 54 balls,DC 74.59%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • DC 100/2,DC needed 68 runs from 48 balls,DC 84.61%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • DC 121/2,DC needed 47 runs from 42 balls,DC 97.72%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • DC 136/2,DC needed 32 runs from 36 balls,DC 99.19%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • DC 145/3,Jake Fraser-McGurk c Arshad Khan b Naveen-ul-Haq 55 (35b 2x4 5x6 48m) SR: 157.14;W;DC needed 23 runs from 30 balls,DC 99.04%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • DC 150/4,Rishabh Pant st †Rahul b Ravi Bishnoi 41 (24b 4x4 2x6 38m) SR: 170.83;W;DC needed 18 runs from 24 balls,DC 98.97%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • DC 158/4,DC needed 10 runs from 18 balls,DC 99.45%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • DC 164/4,DC needed 4 runs from 12 balls,DC 99.57%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
