over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 3 • LSG 35/0,LSG needed 193 runs from 102 balls,GT 90.89%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • LSG 50/0,LSG needed 178 runs from 96 balls,GT 86.38%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • LSG 64/0,LSG needed 164 runs from 90 balls,GT 79.7%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • LSG 72/0,LSG needed 156 runs from 84 balls,GT 82.24%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • LSG 76/0,LSG needed 152 runs from 78 balls,GT 86.73%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • LSG 88/0,LSG needed 140 runs from 72 balls,GT 84.53%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • LSG 92/1,Kyle Mayers c Rashid Khan b Sharma 48 (32b 7x4 2x6 46m) SR: 150;W;LSG needed 136 runs from 66 balls,GT 91.64%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • LSG 102/1,LSG needed 126 runs from 60 balls,GT 90.69%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • LSG 107/1,LSG needed 121 runs from 54 balls,GT 92.56%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • LSG 113/1,LSG needed 115 runs from 48 balls,GT 94.27%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • LSG 117/2,Deepak Hooda c Tewatia b Mohammed Shami 11 (11b 0x4 0x6 24m) SR: 100;W;LSG needed 111 runs from 42 balls,GT 97.82%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • LSG 121/2,LSG needed 107 runs from 36 balls,GT 98.7%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • LSG 130/3,Marcus Stoinis c Mohammed Shami b Sharma 4 (9b 0x4 0x6 15m) SR: 44.44;W;LSG needed 98 runs from 30 balls,GT 99.28%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • LSG 140/4,Quinton de Kock b Rashid Khan 70 (41b 7x4 3x6 88m) SR: 170.73;W;LSG needed 88 runs from 24 balls,GT 99.79%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • LSG 152/4,LSG needed 76 runs from 18 balls,GT 99.9%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • LSG 155/5,Nicholas Pooran c Mohammed Shami b Noor Ahmad 3 (6b 0x4 0x6 15m) SR: 50;W;LSG needed 73 runs from 12 balls,GT 99.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • LSG 166/7,Ayush Badoni c Noor Ahmad b Sharma 21 (11b 1x4 2x6 15m) SR: 190.9;W;Krunal Pandya c Miller b Sharma 0 (1b 0x4 0x6 2m) SR: 0;W;LSG needed 62 runs from 6 balls,GT 99.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
