over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 15 • RCB 136/5,Dinesh Karthik c †Saha b Yash Dayal 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 188,RCB 70.01%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 149/5,Live Forecast: RCB 192,RCB 73.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 155/5,Live Forecast: RCB 189,RCB 70.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 169/5,Live Forecast: RCB 192,RCB 73.68%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 182/5,Live Forecast: RCB 194,RCB 75.4%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • RCB 197/5,Live Forecast: RCB 197,RCB 77.84%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • GT 2/0,GT needed 196 runs from 114 balls,RCB 82.26%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • GT 15/0,GT needed 183 runs from 108 balls,RCB 77.92%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • GT 25/1,Wriddhiman Saha c Parnell b Mohammed Siraj 12 (14b 2x4 0x6 15m) SR: 85.71;W;GT needed 173 runs from 102 balls,RCB 80.34%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • GT 30/1,GT needed 168 runs from 96 balls,RCB 81.05%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • GT 35/1,GT needed 163 runs from 90 balls,RCB 83.84%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • GT 51/1,GT needed 147 runs from 84 balls,RCB 72.07%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • GT 59/1,GT needed 139 runs from 78 balls,RCB 71.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • GT 71/1,GT needed 127 runs from 72 balls,RCB 52.77%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • GT 84/1,GT needed 114 runs from 66 balls,GT 50.59%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • GT 90/1,GT needed 108 runs from 60 balls,RCB 51.77%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • GT 102/1,GT needed 96 runs from 54 balls,GT 60.28%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • GT 109/1,GT needed 89 runs from 48 balls,GT 51.13%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • GT 125/1,GT needed 73 runs from 42 balls,GT 73.31%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • GT 134/1,GT needed 64 runs from 36 balls,GT 80.38%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • GT 148/2,Vijay Shankar c Kohli b Vyshak 53 (35b 7x4 2x6 53m) SR: 151.42;W;GT needed 50 runs from 30 balls,GT 83.97%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • GT 155/3,Dasun Shanaka c sub (SS Prabhudessai) b Patel 0 (3b 0x4 0x6 5m) SR: 0;W;GT needed 43 runs from 24 balls,GT 63.97%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • GT 164/3,GT needed 34 runs from 18 balls,GT 58.62%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • GT 179/4,David Miller c sub (SS Prabhudessai) b Mohammed Siraj 6 (7b 1x4 0x6 12m) SR: 85.71;W;GT needed 19 runs from 12 balls,GT 89.88%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • GT 190/4,GT needed 8 runs from 6 balls,GT 95.81%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
