over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 5 • RR 45/0,RR needed 128 runs from 90 balls,RR 78.83%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • RR 47/1,Tom Kohler-Cadmore b Ferguson 20 (15b 4x4 0x6 26m) SR: 133.33;W;RR needed 126 runs from 84 balls,RR 68.32%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • RR 64/1,RR needed 109 runs from 78 balls,RR 77.24%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • RR 74/1,RR needed 99 runs from 72 balls,RR 85.64%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • RR 80/1,RR needed 93 runs from 66 balls,RR 87.12%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • RR 85/2,Yashasvi Jaiswal c †Karthik b Green 45 (30b 8x4 0x6 45m) SR: 150;W;RR needed 88 runs from 60 balls,RR 75.6%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • RR 98/3,Sanju Samson st †Karthik b Sharma 17 (13b 0x4 1x6 23m) SR: 130.76;W;RR needed 75 runs from 54 balls,RR 78.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • RR 100/3,RR needed 73 runs from 48 balls,RR 66.9%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • RR 111/3,RR needed 62 runs from 42 balls,RR 79.62%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • RR 115/4,Dhruv Jurel run out (Kohli/Green) 8 (8b 1x4 0x6 19m) SR: 100;W;RR needed 58 runs from 36 balls,RR 58.18%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • RR 126/4,RR needed 47 runs from 30 balls,RR 75.16%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • RR 143/4,RR needed 30 runs from 24 balls,RR 94.65%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • RR 154/4,RR needed 19 runs from 18 balls,RR 97.43%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • RR 160/6,Riyan Parag b Mohammed Siraj 36 (26b 2x4 2x6 48m) SR: 138.46;W;Shimron Hetmyer c du Plessis b Mohammed Siraj 26 (14b 3x4 1x6 28m) SR: 185.71;W;RR needed 13 runs from 12 balls,RR 94.06%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
