over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 13 • RCB 131/3,Rajat Patidar c Patel b Rasikh Salam 52 (32b 3x4 3x6 35m) SR: 162.5;W;Live Forecast: RCB 203,RCB 72.77%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 134/3,Live Forecast: RCB 195,RCB 65.19%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 138/4,Will Jacks c Patel b Kuldeep Yadav 41 (29b 3x4 2x6 50m) SR: 141.37;W;Live Forecast: RCB 189,RCB 58.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 147/4,Live Forecast: RCB 188,RCB 57.93%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 169/4,Live Forecast: RCB 203,RCB 72.77%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 174/6,Mahipal Lomror c †Abishek Porel b Ahmed 13 (8b 0x4 1x6 14m) SR: 162.5;W;Dinesh Karthik c Kuldeep Yadav b Ahmed 0 (2b 0x4 0x6 1m) SR: 0;W;Live Forecast: RCB 196,RCB 66.19%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 179/7,Swapnil Singh c Kushagra b Rasikh Salam 0 (1b 0x4 0x6 3m) SR: 0;W;Live Forecast: RCB 190,RCB 60.05%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • RCB 187/9,Karn Sharma run out (Hope/Mukesh Kumar) 6 (4b 1x4 0x6 7m) SR: 150;W;Mohammed Siraj run out (†Abishek Porel/Mukesh Kumar) 0 (0b 0x4 0x6 3m) SR: 0;W;Live Forecast: RCB 187,RCB 56.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • DC 9/1,David Warner c Jacks b Swapnil Singh 1 (2b 0x4 0x6 3m) SR: 50;W;DC needed 179 runs from 114 balls,RCB 61.05%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • DC 24/1,DC needed 164 runs from 108 balls,RCB 52.31%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • DC 28/3,Abishek Porel c Ferguson b Yash Dayal 2 (3b 0x4 0x6 8m) SR: 66.66;W;Jake Fraser-McGurk run out (Yash Dayal) 21 (8b 2x4 2x6 14m) SR: 262.5;W;DC needed 160 runs from 102 balls,RCB 80.09%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • DC 30/4,Kumar Kushagra lbw b Mohammed Siraj 2 (3b 0x4 0x6 5m) SR: 66.66;W;DC needed 158 runs from 96 balls,RCB 92.22%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • DC 43/4,DC needed 145 runs from 90 balls,RCB 89.27%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • DC 54/4,DC needed 134 runs from 84 balls,RCB 85.74%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • DC 63/4,DC needed 125 runs from 78 balls,RCB 78.1%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • DC 71/4,DC needed 117 runs from 72 balls,RCB 69.41%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • DC 81/4,DC needed 107 runs from 66 balls,RCB 59.36%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • DC 87/5,Shai Hope c Sharma b Ferguson 29 (23b 4x4 0x6 35m) SR: 126.08;W;DC needed 101 runs from 60 balls,RCB 87.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • DC 90/6,Tristan Stubbs run out (Green) 3 (4b 0x4 0x6 6m) SR: 75;W;DC needed 98 runs from 54 balls,RCB 97.31%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • DC 100/6,DC needed 88 runs from 48 balls,RCB 96.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • DC 116/6,DC needed 72 runs from 42 balls,RCB 92.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • DC 124/6,DC needed 64 runs from 36 balls,RCB 88.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • DC 127/7,Rasikh Salam c Jacks b Green 10 (12b 1x4 0x6 16m) SR: 83.33;W;DC needed 61 runs from 30 balls,RCB 95.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • DC 130/8,Axar Patel c du Plessis b Yash Dayal 57 (39b 5x4 3x6 55m) SR: 146.15;W;DC needed 58 runs from 24 balls,RCB 99.06%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • DC 133/8,DC needed 55 runs from 18 balls,RCB 99.63%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • DC 135/9,Mukesh Kumar c Lomror b Ferguson 3 (7b 0x4 0x6 10m) SR: 42.85;W;DC needed 53 runs from 12 balls,RCB 99.95%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • DC 140/9,DC needed 48 runs from 6 balls,RCB 99.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
