over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 14 • DC 181/3,Shai Hope c Tilak Varma b Wood 41 (17b 0x4 5x6 30m) SR: 241.17;W;Live Forecast: DC 253,DC 96.3%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • DC 190/3,Live Forecast: DC 246,DC 95.03%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • DC 199/3,Live Forecast: DC 245,DC 94.82%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • DC 208/3,Live Forecast: DC 242,DC 94.12%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • DC 234/3,Live Forecast: DC 258,DC 97.01%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • DC 240/4,Rishabh Pant c Sharma b Bumrah 29 (19b 2x4 2x6 42m) SR: 152.63;W;Live Forecast: DC 253,DC 96.3%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 20 • DC 257/4,Live Forecast: DC 257,DC 96.88%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • MI 14/0,MI needed 244 runs from 114 balls,DC 96.21%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • MI 29/0,MI needed 229 runs from 108 balls,DC 95.05%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • MI 35/0,MI needed 223 runs from 102 balls,DC 95.87%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • MI 45/1,Rohit Sharma c Hope b Ahmed 8 (8b 1x4 0x6 21m) SR: 100;W;MI needed 213 runs from 96 balls,DC 96.24%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • MI 54/2,Ishan Kishan c Patel b Mukesh Kumar 20 (14b 4x4 0x6 28m) SR: 142.85;W;MI needed 204 runs from 90 balls,DC 98.23%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • MI 65/3,Suryakumar Yadav c Williams b Ahmed 26 (13b 3x4 2x6 15m) SR: 200;W;MI needed 193 runs from 84 balls,DC 98.86%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • MI 72/3,MI needed 186 runs from 78 balls,DC 99.19%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • MI 82/3,MI needed 176 runs from 72 balls,DC 99.16%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • MI 101/3,MI needed 157 runs from 66 balls,DC 97.87%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • MI 115/3,MI needed 143 runs from 60 balls,DC 93.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • MI 120/3,MI needed 138 runs from 54 balls,DC 95.69%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • MI 134/3,MI needed 124 runs from 48 balls,DC 97.78%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • MI 141/5,Hardik Pandya c Mukesh Kumar b Rasikh Salam 46 (24b 4x4 3x6 29m) SR: 191.66;W;Nehal Wadhera c †Pant b Rasikh Salam 4 (2b 1x4 0x6 2m) SR: 200;W;MI needed 117 runs from 42 balls,DC 99.67%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • MI 152/5,MI needed 106 runs from 36 balls,DC 99.7%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • MI 173/5,MI needed 85 runs from 30 balls,DC 98.98%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • MI 187/5,MI needed 71 runs from 24 balls,DC 98.8%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • MI 194/5,MI needed 64 runs from 18 balls,DC 99.53%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • MI 217/6,Tim David lbw b Mukesh Kumar 37 (17b 2x4 3x6 27m) SR: 217.64;W;MI needed 41 runs from 12 balls,DC 97.94%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • MI 233/7,Mohammad Nabi c Hope b Rasikh Salam 7 (4b 0x4 1x6 5m) SR: 175;W;MI needed 25 runs from 6 balls,DC 96.4%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
