over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
5,RR,50/0,N/A,147 from 90,10.00,9.80,LSG,59.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
6,RR,60/1,N/A,137 from 84,10.00,9.79,LSG,56.67,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
7,RR,63/2,N/A,134 from 78,9.00,10.31,LSG,76.58,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
8,RR,70/2,N/A,127 from 72,8.75,10.58,LSG,78.57,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
9,RR,78/3,N/A,119 from 66,8.67,10.82,LSG,82.37,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
10,RR,81/3,N/A,116 from 60,8.10,11.60,LSG,87.76,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
11,RR,93/3,N/A,104 from 54,8.45,11.56,LSG,80.19,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
12,RR,110/3,N/A,87 from 48,9.17,10.88,LSG,56.27,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
13,RR,115/3,N/A,82 from 42,8.85,11.71,LSG,57.41,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
14,RR,135/3,N/A,62 from 36,9.64,10.33,RR,73.95,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
15,RR,144/3,N/A,53 from 30,9.60,10.60,RR,70.36,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
16,RR,160/3,N/A,37 from 24,10.00,9.25,RR,90.58,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
17,RR,170/3,N/A,27 from 18,10.00,9.00,RR,93.08,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
18,RR,186/3,N/A,11 from 12,10.33,5.50,RR,99.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
