over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • SRH 152/5,Live Forecast: SRH 193,SRH 78.83%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • SRH 162/6,Abdul Samad c †Salt b Marsh 28 (21b 1x4 2x6 21m) SR: 133.33;W;Live Forecast: SRH 193,SRH 78.83%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • SRH 172/6,Live Forecast: SRH 193,SRH 78.83%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • SRH 185/6,Live Forecast: SRH 196,SRH 81.02%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 20 • SRH 197/6,Live Forecast: SRH 197,SRH 81.7%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • DC 7/1,David Warner b Kumar 0 (2b 0x4 0x6 2m) SR: 0;W;DC needed 191 runs from 114 balls,SRH 86.1%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • DC 15/1,DC needed 183 runs from 108 balls,SRH 85.83%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • DC 23/1,DC needed 175 runs from 102 balls,SRH 86.27%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • DC 35/1,DC needed 163 runs from 96 balls,SRH 80.57%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • DC 46/1,DC needed 152 runs from 90 balls,SRH 77.61%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • DC 57/1,DC needed 141 runs from 84 balls,SRH 65.36%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • DC 79/1,DC needed 119 runs from 78 balls,DC 66.31%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • DC 85/1,DC needed 113 runs from 72 balls,DC 69%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • DC 97/1,DC needed 101 runs from 66 balls,DC 73.74%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • DC 105/1,DC needed 93 runs from 60 balls,DC 68.45%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • DC 111/1,DC needed 87 runs from 54 balls,DC 59.57%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • DC 114/2,Phil Salt c & b Markande 59 (35b 9x4 0x6 53m) SR: 168.57;W;DC needed 84 runs from 48 balls,SRH 64.55%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • DC 119/3,Manish Pandey st †Klaasen b Abhishek Sharma 1 (3b 0x4 0x6 5m) SR: 33.33;W;DC needed 79 runs from 42 balls,SRH 76.85%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • DC 129/4,Mitchell Marsh c Markram b Hosein 63 (39b 1x4 6x6 63m) SR: 161.53;W;DC needed 69 runs from 36 balls,SRH 80.44%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • DC 138/4,DC needed 60 runs from 30 balls,SRH 77.57%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • DC 141/5,Priyam Garg b Markande 12 (9b 1x4 0x6 15m) SR: 133.33;W;DC needed 57 runs from 24 balls,SRH 93.54%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • DC 149/6,Sarfaraz Khan b Natarajan 9 (10b 1x4 0x6 19m) SR: 90;W;DC needed 49 runs from 18 balls,SRH 97.59%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • DC 163/6,DC needed 35 runs from 12 balls,SRH 95.5%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • DC 172/6,DC needed 26 runs from 6 balls,SRH 96.28%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
