over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • MI 65/4,Live Forecast: MI 154,LSG 70.12%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • MI 68/4,Live Forecast: MI 147,LSG 76.1%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • MI 73/4,Live Forecast: MI 141,LSG 80.49%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • MI 80/5,Ishan Kishan c Yadav b Ravi Bishnoi 32 (36b 3x4 0x6 72m) SR: 88.88;W;Live Forecast: MI 140,LSG 81.16%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • MI 96/5,Live Forecast: MI 149,LSG 74.48%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • MI 106/5,Live Forecast: MI 150,LSG 73.65%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • MI 112/5,Live Forecast: MI 145,LSG 77.64%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • MI 123/6,Nehal Wadhera b Mohsin Khan 46 (41b 4x4 2x6 56m) SR: 112.19;W;Live Forecast: MI 146,LSG 76.88%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • MI 127/7,Mohammad Nabi b Yadav 1 (2b 0x4 0x6 5m) SR: 50;W;Live Forecast: MI 138,LSG 82.44%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • MI 144/7,Live Forecast: MI 144,LSG 78.38%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • LSG 1/1,Arshin Kulkarni lbw b Thushara 0 (1b 0x4 0x6 4m) SR: 0;W;LSG needed 144 runs from 114 balls,LSG 68.07%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • LSG 8/1,LSG needed 137 runs from 108 balls,LSG 69.73%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • LSG 11/1,LSG needed 134 runs from 102 balls,LSG 65.78%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • LSG 26/1,LSG needed 119 runs from 96 balls,LSG 78.55%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • LSG 46/1,LSG needed 99 runs from 90 balls,LSG 91.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • LSG 52/1,LSG needed 93 runs from 84 balls,LSG 92.5%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • LSG 57/1,LSG needed 88 runs from 78 balls,LSG 93.63%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • LSG 61/2,KL Rahul c Mohammad Nabi b Pandya 28 (22b 3x4 1x6 39m) SR: 127.27;W;LSG needed 84 runs from 72 balls,LSG 86.63%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • LSG 71/2,LSG needed 74 runs from 66 balls,LSG 89.07%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • LSG 79/2,LSG needed 66 runs from 60 balls,LSG 92.71%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • LSG 88/2,LSG needed 57 runs from 54 balls,LSG 95.47%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • LSG 91/2,LSG needed 54 runs from 48 balls,LSG 94.91%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • LSG 99/2,LSG needed 46 runs from 42 balls,LSG 96.39%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • LSG 103/3,Deepak Hooda c Bumrah b Pandya 18 (18b 2x4 0x6 23m) SR: 100;W;LSG needed 42 runs from 36 balls,LSG 93.17%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • LSG 116/4,Marcus Stoinis c Tilak Varma b Mohammad Nabi 62 (45b 7x4 2x6 67m) SR: 137.77;W;LSG needed 29 runs from 30 balls,LSG 95.91%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 122/4,LSG needed 23 runs from 24 balls,LSG 97.11%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • LSG 123/4,LSG needed 22 runs from 18 balls,LSG 91.96%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • LSG 132/5,Ashton Turner b Coetzee 5 (9b 0x4 0x6 11m) SR: 55.55;W;LSG needed 13 runs from 12 balls,LSG 95.6%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • LSG 142/6,Ayush Badoni run out (sub [Naman Dhir]/†Ishan Kishan) 6 (6b 1x4 0x6 6m) SR: 100;W;LSG needed 3 runs from 6 balls,LSG 97.83%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
