over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
7,RR,63/1,N/A,121 from 78,9.00,9.31,RR,69.22,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
8,RR,77/1,N/A,107 from 72,9.62,8.92,RR,80.58,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
9,RR,84/1,N/A,100 from 66,9.33,9.09,RR,80.78,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
10,RR,95/1,N/A,89 from 60,9.50,8.90,RR,85.62,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
11,RR,109/1,N/A,75 from 54,9.91,8.33,RR,90.73,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
12,RR,124/1,N/A,60 from 48,10.33,7.50,RR,96.81,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
13,RR,136/1,N/A,48 from 42,10.46,6.86,RR,98.54,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
14,RR,145/1,N/A,39 from 36,10.36,6.50,RR,99.04,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
15,RR,152/2,N/A,32 from 30,10.13,6.40,RR,98.29,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
16,RR,160/3,N/A,24 from 24,10.00,6.00,RR,98.62,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
17,RR,170/4,N/A,14 from 18,10.00,4.67,RR,98.97,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
18,RR,175/4,N/A,9 from 12,9.72,4.50,RR,98.94,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
19,RR,183/4,N/A,1 from 6,9.63,1.00,RR,99.38,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
