over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 17 • RR 138/4,Live Forecast: RR 170,RR 52.18%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 18 • RR 145/5,Dhruv Jurel b Nortje 20 (12b 3x4 0x6 19m) SR: 166.66;W;Live Forecast: RR 166,DC 52.3%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 19 • RR 160/5,Live Forecast: RR 171,RR 53.3%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 20 • RR 185/5,Live Forecast: RR 185,RR 68.05%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 1 • DC 2/0,DC needed 184 runs from 114 balls,RR 72.43%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 2 • DC 15/0,DC needed 171 runs from 108 balls,RR 66.66%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 3 • DC 29/0,DC needed 157 runs from 102 balls,RR 57.48%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 4 • DC 34/2,Mitchell Marsh b Burger 23 (12b 5x4 0x6 17m) SR: 191.66;W;Ricky Bhui c †Samson b Burger 0 (2b 0x4 0x6 3m) SR: 0;W;DC needed 152 runs from 96 balls,RR 72.21%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 5 • DC 47/2,DC needed 139 runs from 90 balls,RR 60.43%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 6 • DC 59/2,DC needed 127 runs from 84 balls,RR 51.44%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 7 • DC 63/2,DC needed 123 runs from 78 balls,RR 57.92%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 8 • DC 73/2,DC needed 113 runs from 72 balls,RR 54.91%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 9 • DC 80/2,DC needed 106 runs from 66 balls,RR 62.23%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 10 • DC 89/2,DC needed 97 runs from 60 balls,RR 51.37%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 11 • DC 93/2,DC needed 93 runs from 54 balls,RR 66.6%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 12 • DC 99/3,David Warner c Sandeep Sharma b Avesh Khan 49 (34b 5x4 3x6 55m) SR: 144.11;W;DC needed 87 runs from 48 balls,RR 75.7%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 13 • DC 105/3,DC needed 81 runs from 42 balls,RR 80.22%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 14 • DC 109/4,Rishabh Pant c †Samson b Chahal 28 (26b 2x4 1x6 42m) SR: 107.69;W;DC needed 77 runs from 36 balls,RR 90.73%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 15 • DC 120/4,DC needed 66 runs from 30 balls,RR 87.42%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 16 • DC 126/5,Abishek Porel c Buttler b Chahal 9 (10b 0x4 0x6 10m) SR: 90;W;DC needed 60 runs from 24 balls,RR 95.65%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 17 • DC 145/5,DC needed 41 runs from 18 balls,RR 84.19%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 18 • DC 154/5,DC needed 32 runs from 12 balls,RR 86.14%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 19 • DC 169/5,DC needed 17 runs from 6 balls,RR 71.57%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
