over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
4,MI,40/2,N/A,129 from 96,10.00,8.06,MI,57.83,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,MI,46/2,N/A,123 from 90,9.20,8.20,MI,58.63,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,MI,52/2,N/A,117 from 84,8.67,8.36,MI,52.87,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,MI,55/2,N/A,114 from 78,7.86,8.77,GT,54.96,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,MI,64/2,N/A,105 from 72,8.00,8.75,MI,51.54,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,MI,71/2,N/A,98 from 66,7.89,8.91,MI,51.0,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,MI,88/2,N/A,81 from 60,8.80,8.10,MI,82.36,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
11,MI,97/2,N/A,72 from 54,8.82,8.00,MI,87.15,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
12,MI,107/2,N/A,62 from 48,8.92,7.75,MI,92.73,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
13,MI,112/3,N/A,57 from 42,8.62,8.14,MI,83.94,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
14,MI,121/3,N/A,48 from 36,8.64,8.00,MI,88.11,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
15,MI,126/3,N/A,43 from 30,8.40,8.60,MI,82.89,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
16,MI,130/4,N/A,39 from 24,8.12,9.75,MI,67.95,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
17,MI,133/4,N/A,36 from 18,7.82,12.00,GT,66.85,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
18,MI,142/5,N/A,27 from 12,7.89,13.50,GT,74.47,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
19,MI,150/7,N/A,19 from 6,7.89,19.00,GT,87.37,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
